match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Throw-in,opponent Match Throw-in,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Throw-in,opponent 2nd half Throw-in,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,1st half Red Cards,opponent 1st half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Goal Kicks,opponent Match Goal Kicks,1st half Goal Kicks,opponent 1st half Goal Kicks,2nd half Goal Kicks,opponent 2nd half Goal Kicks
laliga-2017-2018-2018-04-15-Malaga-Real Madrid,laliga,home,Malaga,Real Madrid,15.04.2018,1,2,2017-2018,38%,62%,13.0,16.0,3.0,6.0,7.0,5.0,3.0,5.0,12.0,14.0,4.0,7.0,2.0,3.0,0.0,0.0,4.0,2.0,12.0,9.0,4.0,0.0,71.0,83.0,38.0,60.0,37%,63%,6.0,11.0,1.0,3.0,3.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,0.0,32.0,43.0,18.0,32.0,39%,61%,7.0,5.0,2.0,3.0,4.0,0.0,1.0,2.0,6.0,9.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,8.0,4.0,39.0,40.0,20.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-17-Celta Vigo-Barcelona,laliga,home,Celta Vigo,Barcelona,17.04.2018,2,2,2017-2018,48%,52%,18.0,14.0,8.0,6.0,9.0,5.0,1.0,3.0,9.0,13.0,6.0,4.0,5.0,2.0,0.0,0.0,4.0,6.0,9.0,7.0,3.0,0.0,85.0,102.0,66.0,47.0,41%,59%,8.0,9.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,6.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,40.0,56.0,25.0,30.0,55%,45%,10.0,5.0,4.0,4.0,6.0,1.0,0.0,0.0,6.0,7.0,2.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,45.0,46.0,41.0,17.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-17-Dep. La Coruna-Sevilla,laliga,home,Dep. La Coruna,Sevilla,17.04.2018,0,0,2017-2018,37%,63%,22.0,24.0,6.0,7.0,11.0,11.0,5.0,6.0,10.0,15.0,7.0,9.0,6.0,2.0,0.0,0.0,7.0,6.0,8.0,8.0,0.0,2.0,80.0,80.0,67.0,60.0,33%,67%,7.0,11.0,2.0,4.0,3.0,6.0,2.0,1.0,5.0,3.0,3.0,5.0,0.0,1.0,4.0,2.0,3.0,4.0,0.0,1.0,38.0,38.0,32.0,28.0,41%,59%,15.0,13.0,4.0,3.0,8.0,5.0,3.0,5.0,5.0,12.0,4.0,4.0,6.0,1.0,0.0,0.0,3.0,4.0,5.0,4.0,42.0,42.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-17-Villarreal-Leganes,laliga,home,Villarreal,Leganes,17.04.2018,2,1,2017-2018,58%,42%,17.0,6.0,6.0,1.0,5.0,4.0,6.0,1.0,16.0,19.0,10.0,4.0,5.0,2.0,0.0,0.0,0.0,4.0,14.0,14.0,1.0,1.0,103.0,84.0,71.0,43.0,62%,38%,7.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,11.0,7.0,6.0,0.0,1.0,2.0,0.0,2.0,6.0,9.0,1.0,1.0,56.0,39.0,43.0,10.0,54%,46%,10.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,12.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,47.0,45.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-18-Espanyol-Eibar,laliga,home,Espanyol,Eibar,18.04.2018,0,1,2017-2018,54%,46%,10.0,5.0,4.0,1.0,2.0,2.0,4.0,2.0,19.0,18.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,4.0,17.0,17.0,3.0,2.0,110.0,105.0,62.0,73.0,52%,48%,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,10.0,0.0,3.0,1.0,2.0,0.0,0.0,9.0,6.0,1.0,0.0,53.0,61.0,20.0,32.0,56%,44%,10.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,11.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,11.0,57.0,44.0,42.0,41.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-18-Real Madrid-Ath Bilbao,laliga,home,Real Madrid,Ath Bilbao,18.04.2018,1,1,2017-2018,66%,34%,29.0,6.0,10.0,2.0,11.0,2.0,8.0,2.0,19.0,7.0,16.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,19.0,2.0,4.0,107.0,87.0,100.0,36.0,70%,30%,15.0,4.0,6.0,2.0,6.0,1.0,3.0,1.0,9.0,4.0,7.0,1.0,0.0,1.0,1.0,6.0,4.0,9.0,1.0,1.0,57.0,42.0,50.0,19.0,62%,38%,14.0,2.0,4.0,0.0,5.0,1.0,5.0,1.0,10.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,50.0,45.0,50.0,17.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-18-Valencia-Getafe,laliga,home,Valencia,Getafe,18.04.2018,1,2,2017-2018,65%,35%,10.0,8.0,3.0,3.0,5.0,3.0,2.0,2.0,17.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,10.0,14.0,1.0,7.0,116.0,114.0,86.0,64.0,62%,38%,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,3.0,8.0,0.0,0.0,49.0,61.0,34.0,38.0,68%,32%,6.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,8.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,6.0,67.0,53.0,52.0,26.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-19-Alaves-Girona,laliga,home,Alaves,Girona,19.04.2018,1,2,2017-2018,51%,49%,11.0,14.0,5.0,5.0,6.0,3.0,0.0,6.0,17.0,17.0,3.0,6.0,3.0,3.0,0.0,0.0,3.0,4.0,15.0,12.0,4.0,4.0,69.0,51.0,52.0,39.0,48%,52%,7.0,9.0,3.0,2.0,4.0,3.0,0.0,4.0,7.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,6.0,4.0,0.0,0.0,31.0,23.0,23.0,19.0,54%,46%,4.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,10.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0,8.0,38.0,28.0,29.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-19-Betis-Las Palmas,laliga,home,Betis,Las Palmas,19.04.2018,1,0,2017-2018,57%,43%,17.0,1.0,8.0,0.0,6.0,0.0,3.0,1.0,20.0,22.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,7.0,18.0,17.0,3.0,5.0,92.0,68.0,73.0,49.0,52%,48%,6.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,13.0,9.0,3.0,2.0,1.0,2.0,0.0,3.0,8.0,11.0,0.0,2.0,43.0,35.0,34.0,28.0,62%,38%,11.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,7.0,13.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,10.0,6.0,49.0,33.0,39.0,21.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-19-Levante-Malaga,laliga,home,Levante,Malaga,19.04.2018,1,0,2017-2018,51%,49%,11.0,10.0,2.0,2.0,6.0,5.0,3.0,3.0,18.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,17.0,1.0,1.0,88.0,66.0,53.0,44.0,49%,51%,2.0,7.0,0.0,2.0,1.0,2.0,1.0,3.0,10.0,7.0,2.0,3.0,1.0,0.0,2.0,0.0,6.0,10.0,1.0,0.0,44.0,33.0,21.0,24.0,53%,47%,9.0,3.0,2.0,0.0,5.0,3.0,2.0,0.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,44.0,33.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-19-Real Sociedad-Atl. Madrid,laliga,home,Real Sociedad,Atl. Madrid,19.04.2018,3,0,2017-2018,57%,43%,12.0,9.0,4.0,2.0,6.0,3.0,2.0,4.0,16.0,13.0,6.0,6.0,0.0,4.0,0.0,0.0,2.0,1.0,13.0,13.0,1.0,0.0,61.0,62.0,46.0,47.0,56%,44%,5.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,5.0,7.0,0.0,0.0,31.0,27.0,24.0,20.0,58%,42%,7.0,6.0,3.0,1.0,4.0,2.0,0.0,3.0,8.0,8.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,6.0,30.0,35.0,22.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-20-Leganes-Dep. La Coruna,laliga,home,Leganes,Dep. La Coruna,20.04.2018,0,0,2017-2018,54%,46%,13.0,12.0,0.0,3.0,8.0,6.0,5.0,3.0,16.0,14.0,9.0,4.0,2.0,3.0,0.0,0.0,3.0,0.0,12.0,13.0,0.0,2.0,62.0,50.0,53.0,40.0,56%,44%,8.0,5.0,0.0,3.0,5.0,1.0,3.0,1.0,7.0,4.0,5.0,3.0,0.0,2.0,3.0,0.0,4.0,5.0,0.0,1.0,31.0,21.0,27.0,16.0,52%,48%,5.0,7.0,0.0,0.0,3.0,5.0,2.0,2.0,9.0,10.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,31.0,29.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-21-Celta Vigo-Valencia,laliga,home,Celta Vigo,Valencia,21.04.2018,1,1,2017-2018,61%,39%,10.0,17.0,3.0,7.0,6.0,7.0,1.0,3.0,19.0,15.0,4.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,14.0,19.0,1.0,2.0,146.0,112.0,68.0,55.0,61%,39%,5.0,5.0,0.0,1.0,5.0,3.0,0.0,1.0,11.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,11.0,1.0,0.0,76.0,62.0,31.0,26.0,61%,39%,5.0,12.0,3.0,6.0,1.0,4.0,1.0,2.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0,8.0,8.0,70.0,50.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-21-Eibar-Getafe,laliga,home,Eibar,Getafe,21.04.2018,0,1,2017-2018,66%,34%,12.0,7.0,2.0,4.0,7.0,0.0,3.0,3.0,15.0,19.0,8.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,15.0,16.0,4.0,1.0,120.0,87.0,89.0,52.0,65%,35%,5.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,9.0,1.0,0.0,52.0,50.0,38.0,21.0,67%,33%,7.0,3.0,0.0,2.0,4.0,0.0,3.0,1.0,6.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,7.0,68.0,37.0,51.0,31.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-22-Atl. Madrid-Betis,laliga,home,Atl. Madrid,Betis,22.04.2018,0,0,2017-2018,33%,67%,10.0,10.0,2.0,4.0,6.0,3.0,2.0,3.0,14.0,19.0,8.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,17.0,14.0,2.0,5.0,94.0,118.0,73.0,62.0,29%,71%,6.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,3.0,2.0,1.0,0.0,1.0,2.0,8.0,9.0,0.0,1.0,49.0,63.0,31.0,29.0,37%,63%,4.0,6.0,0.0,3.0,4.0,1.0,0.0,2.0,5.0,10.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,9.0,5.0,45.0,55.0,42.0,33.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-22-Girona-Espanyol,laliga,home,Girona,Espanyol,22.04.2018,0,2,2017-2018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-22-Las Palmas-Alaves,laliga,home,Las Palmas,Alaves,22.04.2018,0,4,2017-2018,67%,33%,12.0,10.0,1.0,7.0,9.0,1.0,2.0,2.0,27.0,14.0,3.0,3.0,0.0,8.0,0.0,0.0,3.0,1.0,14.0,19.0,2.0,2.0,112.0,88.0,63.0,35.0,72%,28%,6.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,14.0,7.0,1.0,2.0,0.0,2.0,2.0,1.0,7.0,12.0,1.0,1.0,67.0,37.0,37.0,14.0,62%,38%,6.0,7.0,0.0,5.0,6.0,1.0,0.0,1.0,13.0,7.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,7.0,45.0,51.0,26.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-22-Malaga-Real Sociedad,laliga,home,Malaga,Real Sociedad,22.04.2018,2,0,2017-2018,33%,67%,4.0,14.0,3.0,2.0,1.0,10.0,0.0,2.0,2.0,17.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,16.0,0.0,4.0,1.0,66.0,106.0,35.0,81.0,34%,66%,2.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,1.0,30.0,53.0,21.0,35.0,32%,68%,2.0,10.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,36.0,53.0,14.0,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-23-Ath Bilbao-Levante,laliga,home,Ath Bilbao,Levante,23.04.2018,1,3,2017-2018,54%,46%,18.0,11.0,5.0,7.0,6.0,3.0,7.0,1.0,20.0,14.0,2.0,9.0,1.0,6.0,0.0,0.0,4.0,4.0,13.0,14.0,3.0,3.0,104.0,97.0,57.0,55.0,51%,49%,6.0,6.0,2.0,5.0,0.0,1.0,4.0,0.0,5.0,8.0,0.0,6.0,1.0,1.0,3.0,1.0,7.0,4.0,1.0,1.0,42.0,45.0,20.0,34.0,57%,43%,12.0,5.0,3.0,2.0,6.0,2.0,3.0,1.0,15.0,6.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,3.0,6.0,10.0,62.0,52.0,37.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-27-Levante-Sevilla,laliga,home,Levante,Sevilla,27.04.2018,2,1,2017-2018,44%,56%,15.0,22.0,5.0,4.0,6.0,9.0,4.0,9.0,15.0,10.0,4.0,8.0,6.0,1.0,0.0,0.0,3.0,3.0,4.0,15.0,1.0,1.0,68.0,71.0,43.0,51.0,48%,52%,6.0,10.0,1.0,2.0,3.0,5.0,2.0,3.0,10.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,33.0,35.0,21.0,24.0,40%,60%,9.0,12.0,4.0,2.0,3.0,4.0,2.0,6.0,5.0,8.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,35.0,36.0,22.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-28-Espanyol-Las Palmas,laliga,home,Espanyol,Las Palmas,28.04.2018,1,1,2017-2018,54%,46%,16.0,13.0,7.0,2.0,5.0,3.0,4.0,8.0,23.0,19.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,6.0,18.0,22.0,2.0,4.0,90.0,75.0,67.0,54.0,54%,46%,6.0,7.0,2.0,2.0,3.0,2.0,1.0,3.0,9.0,11.0,1.0,2.0,0.0,1.0,1.0,2.0,12.0,8.0,2.0,2.0,47.0,38.0,28.0,25.0,54%,46%,10.0,6.0,5.0,0.0,2.0,1.0,3.0,5.0,14.0,8.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,14.0,43.0,37.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-28-Real Madrid-Leganes,laliga,home,Real Madrid,Leganes,28.04.2018,2,1,2017-2018,59%,41%,12.0,16.0,5.0,6.0,6.0,7.0,1.0,3.0,15.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,3.0,16.0,15.0,0.0,1.0,105.0,97.0,46.0,66.0,59%,41%,9.0,5.0,4.0,0.0,4.0,3.0,1.0,2.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,46.0,46.0,24.0,23.0,59%,41%,3.0,11.0,1.0,6.0,2.0,4.0,0.0,1.0,9.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,9.0,59.0,51.0,22.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-28-Real Sociedad-Ath Bilbao,laliga,home,Real Sociedad,Ath Bilbao,28.04.2018,3,1,2017-2018,52%,48%,17.0,9.0,4.0,3.0,8.0,3.0,5.0,3.0,18.0,18.0,3.0,7.0,3.0,2.0,0.0,0.0,2.0,1.0,16.0,16.0,3.0,6.0,83.0,96.0,49.0,58.0,53%,47%,13.0,2.0,2.0,0.0,8.0,1.0,3.0,1.0,7.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,2.0,36.0,47.0,28.0,24.0,51%,49%,4.0,7.0,2.0,3.0,0.0,2.0,2.0,2.0,11.0,13.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,12.0,9.0,47.0,49.0,21.0,34.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-28-Villarreal-Celta Vigo,laliga,home,Villarreal,Celta Vigo,28.04.2018,4,1,2017-2018,38%,62%,13.0,15.0,7.0,4.0,5.0,5.0,1.0,6.0,10.0,15.0,5.0,7.0,2.0,2.0,0.0,0.0,3.0,3.0,14.0,8.0,2.0,0.0,86.0,96.0,54.0,73.0,40%,60%,7.0,10.0,5.0,3.0,1.0,3.0,1.0,4.0,4.0,7.0,4.0,1.0,1.0,2.0,2.0,2.0,7.0,2.0,0.0,0.0,38.0,45.0,28.0,32.0,36%,64%,6.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,6.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,48.0,51.0,26.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-29-Alaves-Atl. Madrid,laliga,home,Alaves,Atl. Madrid,29.04.2018,0,1,2017-2018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-29-Dep. La Coruna-Barcelona,laliga,home,Dep. La Coruna,Barcelona,29.04.2018,2,4,2017-2018,38%,62%,16.0,22.0,5.0,9.0,8.0,9.0,3.0,4.0,10.0,12.0,6.0,7.0,3.0,1.0,0.0,0.0,5.0,3.0,9.0,9.0,1.0,1.0,83.0,93.0,69.0,76.0,35%,65%,6.0,9.0,2.0,4.0,4.0,4.0,0.0,1.0,6.0,10.0,2.0,5.0,3.0,1.0,2.0,1.0,7.0,5.0,1.0,0.0,39.0,46.0,27.0,37.0,41%,59%,10.0,13.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,44.0,47.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-29-Getafe-Girona,laliga,home,Getafe,Girona,29.04.2018,1,1,2017-2018,39%,61%,10.0,15.0,2.0,2.0,4.0,10.0,4.0,3.0,24.0,19.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,19.0,21.0,6.0,4.0,84.0,75.0,46.0,62.0,48%,52%,6.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,13.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,12.0,2.0,2.0,49.0,34.0,29.0,21.0,30%,70%,4.0,10.0,0.0,1.0,3.0,7.0,1.0,2.0,11.0,13.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,9.0,35.0,41.0,17.0,41.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-29-Valencia-Eibar,laliga,home,Valencia,Eibar,29.04.2018,0,0,2017-2018,59%,41%,16.0,8.0,5.0,2.0,9.0,1.0,2.0,5.0,18.0,16.0,8.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,12.0,19.0,2.0,3.0,122.0,99.0,102.0,70.0,56%,44%,5.0,5.0,2.0,1.0,3.0,1.0,0.0,3.0,7.0,7.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,1.0,1.0,63.0,51.0,42.0,31.0,62%,38%,11.0,3.0,3.0,1.0,6.0,0.0,2.0,2.0,11.0,9.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,6.0,12.0,59.0,48.0,60.0,39.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2017-2018-2018-04-30-Betis-Malaga,laliga,home,Betis,Malaga,30.04.2018,2,1,2017-2018,63%,37%,12.0,9.0,3.0,3.0,3.0,5.0,6.0,1.0,19.0,9.0,6.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,17.0,1.0,4.0,99.0,79.0,64.0,53.0,60%,40%,8.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,10.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0,4.0,8.0,0.0,1.0,43.0,41.0,27.0,29.0,66%,34%,4.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,9.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,56.0,38.0,37.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
