match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2019-2020-2020-01-02-Liverpool-Sheffield Utd,premier-league,home,Liverpool,Sheffield Utd,02.01.2020,2,0,2019-2020,75%,25%,19.0,3.0,7.0,2.0,5.0,1.0,7.0,0.0,11.0,6.0,8.0,4.0,1.0,3.0,2.0,5.0,5.0,8.0,0.0,0.0,969.0,327.0,0.0,0.0,6.0,14.0,176.0,64.0,69.0,31.0,71%,29%,7.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,473.0,196.0,0.0,0.0,2.0,8.0,89.0,38.0,38.0,12.0,79%,21%,12.0,1.0,4.0,1.0,4.0,0.0,4.0,0.0,8.0,4.0,3.0,2.0,0.0,1.0,1.0,3.0,4.0,7.0,0.0,0.0,496.0,131.0,0.0,0.0,4.0,6.0,87.0,26.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-10-Sheffield Utd-West Ham,premier-league,home,Sheffield Utd,West Ham,10.01.2020,1,0,2019-2020,47%,53%,13.0,7.0,3.0,2.0,6.0,5.0,4.0,0.0,6.0,14.0,7.0,3.0,3.0,1.0,2.0,2.0,11.0,6.0,1.0,0.0,437.0,504.0,0.0,0.0,19.0,16.0,120.0,153.0,59.0,42.0,43%,57%,5.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,4.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,188.0,256.0,0.0,0.0,8.0,3.0,50.0,75.0,26.0,22.0,51%,49%,8.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,7.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,0.0,249.0,248.0,0.0,0.0,11.0,13.0,70.0,78.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Chelsea-Burnley,premier-league,home,Chelsea,Burnley,11.01.2020,3,0,2019-2020,65%,35%,18.0,7.0,8.0,2.0,4.0,2.0,6.0,3.0,9.0,13.0,10.0,3.0,6.0,6.0,2.0,5.0,7.0,4.0,0.0,3.0,568.0,300.0,0.0,0.0,13.0,13.0,120.0,74.0,61.0,35.0,65%,35%,7.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,9.0,7.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,222.0,126.0,0.0,0.0,5.0,6.0,52.0,28.0,27.0,11.0,65%,35%,11.0,2.0,4.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,346.0,174.0,0.0,0.0,8.0,7.0,68.0,46.0,34.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Crystal Palace-Arsenal,premier-league,home,Crystal Palace,Arsenal,11.01.2020,1,1,2019-2020,42%,58%,6.0,7.0,3.0,4.0,2.0,2.0,1.0,1.0,23.0,17.0,1.0,4.0,3.0,1.0,3.0,2.0,14.0,21.0,2.0,3.0,362.0,487.0,0.0,0.0,25.0,17.0,118.0,117.0,44.0,35.0,33%,67%,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,9.0,164.0,320.0,0.0,0.0,8.0,8.0,49.0,72.0,14.0,23.0,50%,50%,4.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,13.0,8.0,1.0,3.0,2.0,0.0,3.0,1.0,6.0,12.0,2.0,2.0,198.0,167.0,0.0,0.0,17.0,9.0,69.0,45.0,30.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Everton-Brighton,premier-league,home,Everton,Brighton,11.01.2020,1,0,2019-2020,53%,47%,14.0,9.0,6.0,2.0,4.0,6.0,4.0,1.0,9.0,9.0,4.0,3.0,2.0,2.0,2.0,5.0,7.0,7.0,2.0,1.0,491.0,426.0,0.0,0.0,21.0,13.0,134.0,86.0,51.0,51.0,60%,40%,7.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,291.0,197.0,0.0,0.0,11.0,3.0,67.0,42.0,21.0,21.0,46%,54%,7.0,7.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,6.0,4.0,2.0,2.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,200.0,229.0,0.0,0.0,10.0,10.0,67.0,44.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Leicester-Southampton,premier-league,home,Leicester,Southampton,11.01.2020,1,2,2019-2020,58%,42%,5.0,16.0,5.0,10.0,0.0,5.0,0.0,1.0,18.0,13.0,2.0,4.0,3.0,2.0,8.0,4.0,9.0,17.0,0.0,3.0,455.0,318.0,0.0,0.0,20.0,23.0,112.0,119.0,29.0,52.0,53%,47%,2.0,11.0,2.0,6.0,0.0,4.0,0.0,1.0,9.0,8.0,0.0,2.0,1.0,0.0,5.0,1.0,7.0,9.0,201.0,172.0,0.0,0.0,12.0,11.0,50.0,68.0,11.0,33.0,63%,37%,3.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,9.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,8.0,0.0,2.0,254.0,146.0,0.0,0.0,8.0,12.0,62.0,51.0,18.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Manchester Utd-Norwich,premier-league,home,Manchester Utd,Norwich,11.01.2020,4,0,2019-2020,60%,40%,13.0,8.0,6.0,3.0,4.0,2.0,3.0,3.0,6.0,20.0,4.0,2.0,2.0,0.0,3.0,2.0,18.0,7.0,0.0,0.0,646.0,424.0,0.0,0.0,21.0,22.0,152.0,88.0,95.0,33.0,66%,34%,6.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,2.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,383.0,198.0,0.0,0.0,14.0,10.0,97.0,35.0,68.0,11.0,54%,46%,7.0,7.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,12.0,2.0,2.0,1.0,0.0,2.0,0.0,11.0,5.0,0.0,0.0,263.0,226.0,0.0,0.0,7.0,12.0,55.0,53.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Tottenham-Liverpool,premier-league,home,Tottenham,Liverpool,11.01.2020,0,1,2019-2020,33%,67%,14.0,13.0,4.0,7.0,8.0,5.0,2.0,1.0,10.0,6.0,4.0,3.0,2.0,2.0,6.0,4.0,4.0,8.0,0.0,2.0,381.0,786.0,0.0,0.0,13.0,20.0,73.0,107.0,25.0,64.0,27%,73%,6.0,8.0,1.0,3.0,4.0,4.0,1.0,1.0,7.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,140.0,394.0,0.0,0.0,8.0,10.0,22.0,39.0,9.0,42.0,39%,61%,8.0,5.0,3.0,4.0,4.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,241.0,392.0,0.0,0.0,5.0,10.0,51.0,68.0,16.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-11-Wolves-Newcastle,premier-league,home,Wolves,Newcastle,11.01.2020,1,1,2019-2020,65%,35%,9.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,13.0,14.0,5.0,2.0,0.0,1.0,0.0,3.0,13.0,12.0,0.0,3.0,593.0,311.0,0.0,0.0,16.0,15.0,121.0,92.0,57.0,36.0,61%,39%,5.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,262.0,166.0,0.0,0.0,5.0,5.0,53.0,46.0,22.0,14.0,69%,31%,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,3.0,331.0,145.0,0.0,0.0,11.0,10.0,68.0,46.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-12-Aston Villa-Manchester City,premier-league,home,Aston Villa,Manchester City,12.01.2020,1,6,2019-2020,29%,71%,7.0,22.0,1.0,12.0,4.0,8.0,2.0,2.0,11.0,6.0,2.0,4.0,1.0,0.0,6.0,0.0,5.0,12.0,2.0,1.0,358.0,863.0,0.0,0.0,15.0,15.0,69.0,166.0,32.0,63.0,35%,65%,2.0,11.0,0.0,5.0,2.0,6.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,218.0,403.0,0.0,0.0,9.0,6.0,33.0,91.0,13.0,27.0,23%,77%,5.0,11.0,1.0,7.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,0.0,0.0,5.0,0.0,4.0,6.0,2.0,1.0,140.0,460.0,0.0,0.0,6.0,9.0,36.0,75.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-12-Bournemouth-Watford,premier-league,home,Bournemouth,Watford,12.01.2020,0,3,2019-2020,56%,44%,10.0,18.0,1.0,6.0,7.0,6.0,2.0,6.0,18.0,3.0,5.0,5.0,0.0,5.0,3.0,1.0,3.0,13.0,1.0,1.0,528.0,411.0,0.0,0.0,10.0,24.0,132.0,114.0,59.0,47.0,56%,44%,5.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,6.0,265.0,207.0,0.0,0.0,6.0,4.0,61.0,55.0,27.0,19.0,56%,44%,5.0,13.0,0.0,4.0,5.0,4.0,0.0,5.0,11.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,7.0,0.0,1.0,263.0,204.0,0.0,0.0,4.0,20.0,71.0,59.0,32.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Arsenal-Sheffield Utd,premier-league,home,Arsenal,Sheffield Utd,18.01.2020,1,1,2019-2020,61%,39%,11.0,12.0,4.0,4.0,5.0,6.0,2.0,2.0,13.0,12.0,4.0,5.0,3.0,0.0,3.0,3.0,9.0,13.0,1.0,2.0,567.0,353.0,0.0,0.0,13.0,20.0,110.0,133.0,53.0,46.0,63%,37%,5.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,7.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,7.0,304.0,175.0,0.0,0.0,8.0,11.0,59.0,65.0,22.0,28.0,59%,41%,6.0,8.0,1.0,4.0,3.0,2.0,2.0,2.0,6.0,8.0,3.0,3.0,1.0,0.0,3.0,1.0,7.0,6.0,1.0,1.0,263.0,178.0,0.0,0.0,5.0,9.0,51.0,68.0,31.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Brighton-Aston Villa,premier-league,home,Brighton,Aston Villa,18.01.2020,1,1,2019-2020,56%,44%,10.0,8.0,2.0,3.0,3.0,5.0,5.0,0.0,18.0,14.0,3.0,4.0,2.0,4.0,2.0,1.0,11.0,13.0,3.0,3.0,500.0,397.0,0.0,0.0,20.0,20.0,111.0,118.0,48.0,34.0,51%,49%,7.0,3.0,1.0,0.0,2.0,3.0,4.0,0.0,4.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,2.0,232.0,216.0,0.0,0.0,6.0,11.0,60.0,55.0,31.0,13.0,61%,39%,3.0,5.0,1.0,3.0,1.0,2.0,1.0,0.0,14.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,11.0,2.0,2.0,268.0,181.0,0.0,0.0,14.0,9.0,51.0,63.0,17.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Manchester City-Crystal Palace,premier-league,home,Manchester City,Crystal Palace,18.01.2020,2,2,2019-2020,72%,28%,25.0,5.0,6.0,3.0,10.0,1.0,9.0,1.0,8.0,9.0,14.0,2.0,0.0,1.0,1.0,4.0,9.0,7.0,1.0,2.0,666.0,270.0,0.0,0.0,13.0,18.0,146.0,86.0,117.0,20.0,72%,28%,11.0,1.0,3.0,1.0,5.0,0.0,3.0,0.0,5.0,2.0,8.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,366.0,149.0,0.0,0.0,8.0,10.0,75.0,45.0,64.0,10.0,72%,28%,14.0,4.0,3.0,2.0,5.0,1.0,6.0,1.0,3.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,0.0,300.0,121.0,0.0,0.0,5.0,8.0,71.0,41.0,53.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Newcastle-Chelsea,premier-league,home,Newcastle,Chelsea,18.01.2020,1,0,2019-2020,30%,70%,7.0,19.0,2.0,4.0,5.0,7.0,0.0,8.0,17.0,10.0,1.0,10.0,1.0,2.0,4.0,1.0,9.0,14.0,1.0,1.0,286.0,655.0,0.0,0.0,13.0,15.0,92.0,162.0,39.0,102.0,28%,72%,3.0,8.0,0.0,1.0,3.0,3.0,0.0,4.0,10.0,5.0,0.0,6.0,0.0,2.0,1.0,0.0,5.0,7.0,130.0,333.0,0.0,0.0,5.0,4.0,46.0,81.0,16.0,56.0,32%,68%,4.0,11.0,2.0,3.0,2.0,4.0,0.0,4.0,7.0,5.0,1.0,4.0,1.0,0.0,3.0,1.0,4.0,7.0,1.0,1.0,156.0,322.0,0.0,0.0,8.0,11.0,46.0,81.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Norwich-Bournemouth,premier-league,home,Norwich,Bournemouth,18.01.2020,1,0,2019-2020,66%,34%,16.0,6.0,5.0,3.0,5.0,1.0,6.0,2.0,12.0,10.0,4.0,5.0,0.0,3.0,3.0,4.0,10.0,10.0,2.0,2.0,635.0,316.0,0.0,0.0,13.0,19.0,130.0,103.0,54.0,37.0,71%,29%,8.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,5.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,4.0,368.0,146.0,0.0,0.0,4.0,6.0,60.0,54.0,32.0,11.0,61%,39%,8.0,4.0,3.0,2.0,2.0,0.0,3.0,2.0,7.0,4.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0,6.0,2.0,2.0,267.0,170.0,0.0,0.0,9.0,13.0,70.0,49.0,22.0,26.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Southampton-Wolves,premier-league,home,Southampton,Wolves,18.01.2020,2,3,2019-2020,53%,47%,11.0,8.0,5.0,4.0,5.0,3.0,1.0,1.0,14.0,14.0,1.0,3.0,2.0,2.0,1.0,3.0,13.0,12.0,2.0,1.0,402.0,371.0,0.0,0.0,14.0,13.0,156.0,91.0,53.0,27.0,50%,50%,5.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,9.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,3.0,206.0,210.0,0.0,0.0,8.0,9.0,75.0,52.0,21.0,19.0,56%,44%,6.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,11.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,9.0,1.0,1.0,196.0,161.0,0.0,0.0,6.0,4.0,81.0,39.0,32.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-Watford-Tottenham,premier-league,home,Watford,Tottenham,18.01.2020,0,0,2019-2020,42%,58%,15.0,17.0,2.0,5.0,8.0,7.0,5.0,5.0,15.0,15.0,3.0,3.0,2.0,3.0,5.0,2.0,13.0,13.0,2.0,3.0,342.0,504.0,0.0,0.0,25.0,17.0,119.0,120.0,85.0,42.0,37%,63%,7.0,7.0,1.0,4.0,4.0,2.0,2.0,1.0,5.0,9.0,1.0,1.0,2.0,0.0,4.0,1.0,7.0,5.0,158.0,279.0,0.0,0.0,13.0,7.0,52.0,61.0,38.0,21.0,47%,53%,8.0,10.0,1.0,1.0,4.0,5.0,3.0,4.0,10.0,6.0,2.0,2.0,0.0,3.0,1.0,1.0,6.0,8.0,1.0,2.0,184.0,225.0,0.0,0.0,12.0,10.0,67.0,59.0,47.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-18-West Ham-Everton,premier-league,home,West Ham,Everton,18.01.2020,1,1,2019-2020,49%,51%,12.0,11.0,6.0,3.0,4.0,5.0,2.0,3.0,14.0,14.0,7.0,6.0,3.0,1.0,2.0,5.0,11.0,13.0,1.0,0.0,435.0,459.0,0.0,0.0,16.0,20.0,119.0,101.0,53.0,53.0,41%,59%,7.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,9.0,4.0,1.0,1.0,0.0,1.0,3.0,8.0,4.0,190.0,278.0,0.0,0.0,7.0,5.0,56.0,44.0,28.0,23.0,57%,43%,5.0,8.0,2.0,1.0,1.0,4.0,2.0,3.0,10.0,5.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,9.0,1.0,0.0,245.0,181.0,0.0,0.0,9.0,15.0,63.0,57.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-19-Burnley-Leicester,premier-league,home,Burnley,Leicester,19.01.2020,2,1,2019-2020,44%,56%,8.0,18.0,5.0,8.0,2.0,6.0,1.0,4.0,8.0,15.0,4.0,5.0,1.0,0.0,7.0,3.0,14.0,8.0,1.0,0.0,385.0,491.0,0.0,0.0,16.0,23.0,117.0,138.0,42.0,64.0,50%,50%,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,8.0,2.0,3.0,1.0,0.0,1.0,2.0,7.0,5.0,215.0,216.0,0.0,0.0,12.0,9.0,62.0,69.0,23.0,23.0,38%,62%,5.0,14.0,3.0,6.0,1.0,5.0,1.0,3.0,3.0,7.0,2.0,2.0,0.0,0.0,6.0,1.0,7.0,3.0,1.0,0.0,170.0,275.0,0.0,0.0,4.0,14.0,55.0,69.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-19-Liverpool-Manchester Utd,premier-league,home,Liverpool,Manchester Utd,19.01.2020,2,0,2019-2020,53%,47%,16.0,9.0,5.0,4.0,6.0,4.0,5.0,1.0,14.0,9.0,11.0,5.0,2.0,3.0,4.0,3.0,7.0,10.0,1.0,3.0,504.0,448.0,0.0,0.0,21.0,16.0,127.0,77.0,69.0,48.0,59%,41%,6.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,5.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,303.0,221.0,0.0,0.0,11.0,8.0,59.0,38.0,35.0,14.0,47%,53%,10.0,6.0,3.0,3.0,3.0,2.0,4.0,1.0,9.0,4.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,6.0,1.0,1.0,201.0,227.0,0.0,0.0,10.0,8.0,68.0,39.0,34.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-21-Aston Villa-Watford,premier-league,home,Aston Villa,Watford,21.01.2020,2,1,2019-2020,65%,35%,16.0,8.0,5.0,2.0,8.0,3.0,3.0,3.0,21.0,11.0,6.0,3.0,0.0,3.0,1.0,3.0,11.0,18.0,2.0,2.0,558.0,314.0,0.0,0.0,9.0,21.0,120.0,115.0,78.0,40.0,61%,39%,5.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,295.0,187.0,0.0,0.0,4.0,11.0,64.0,61.0,35.0,15.0,69%,31%,11.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,13.0,2.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,10.0,1.0,2.0,263.0,127.0,0.0,0.0,5.0,10.0,56.0,54.0,43.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-21-Bournemouth-Brighton,premier-league,home,Bournemouth,Brighton,21.01.2020,3,1,2019-2020,35%,65%,11.0,21.0,3.0,8.0,4.0,6.0,4.0,7.0,13.0,11.0,5.0,8.0,2.0,1.0,7.0,1.0,9.0,12.0,1.0,1.0,303.0,567.0,0.0,0.0,10.0,16.0,95.0,116.0,38.0,53.0,35%,65%,6.0,9.0,1.0,2.0,2.0,3.0,3.0,4.0,7.0,3.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,6.0,158.0,303.0,0.0,0.0,3.0,7.0,49.0,52.0,20.0,21.0,35%,65%,5.0,12.0,2.0,6.0,2.0,3.0,1.0,3.0,6.0,8.0,1.0,6.0,1.0,0.0,5.0,1.0,7.0,6.0,1.0,0.0,145.0,264.0,0.0,0.0,7.0,9.0,46.0,64.0,18.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-21-Chelsea-Arsenal,premier-league,home,Chelsea,Arsenal,21.01.2020,2,2,2019-2020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-21-Crystal Palace-Southampton,premier-league,home,Crystal Palace,Southampton,21.01.2020,0,2,2019-2020,44%,56%,6.0,15.0,0.0,6.0,5.0,6.0,1.0,3.0,14.0,14.0,0.0,8.0,2.0,1.0,4.0,0.0,12.0,13.0,1.0,2.0,365.0,451.0,0.0,0.0,20.0,22.0,113.0,149.0,32.0,74.0,32%,68%,1.0,8.0,0.0,3.0,1.0,4.0,0.0,1.0,5.0,6.0,0.0,4.0,1.0,0.0,2.0,0.0,5.0,5.0,128.0,270.0,0.0,0.0,12.0,6.0,51.0,85.0,9.0,53.0,56%,44%,5.0,7.0,0.0,3.0,4.0,2.0,1.0,2.0,9.0,8.0,0.0,4.0,1.0,1.0,2.0,0.0,7.0,8.0,1.0,2.0,237.0,181.0,0.0,0.0,8.0,16.0,62.0,64.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2019-2020-2020-01-21-Everton-Newcastle,premier-league,home,Everton,Newcastle,21.01.2020,2,2,2019-2020,55%,45%,17.0,9.0,8.0,3.0,7.0,3.0,2.0,3.0,10.0,14.0,6.0,4.0,1.0,0.0,1.0,6.0,13.0,10.0,1.0,1.0,562.0,462.0,0.0,0.0,15.0,9.0,125.0,101.0,62.0,39.0,63%,37%,6.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,8.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,5.0,320.0,187.0,0.0,0.0,8.0,4.0,78.0,46.0,35.0,21.0,47%,53%,11.0,7.0,4.0,3.0,5.0,1.0,2.0,3.0,5.0,6.0,3.0,2.0,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,242.0,275.0,0.0,0.0,7.0,5.0,47.0,55.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
