match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
laliga-2018-2019-2018-11-11-Barcelona-Betis,laliga,home,Barcelona,Betis,11.11.2018,3,4,2018-2019,54%,46%,20.0,15.0,5.0,8.0,10.0,5.0,5.0,2.0,12.0,15.0,10.0,5.0,2.0,2.0,4.0,2.0,13.0,11.0,4.0,3.0,499.0,436.0,425.0,363.0,17.0,17.0,133.0,76.0,52.0,32.0,55%,45%,8.0,8.0,1.0,4.0,4.0,4.0,3.0,0.0,7.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,6.0,6.0,265.0,213.0,225.0,175.0,8.0,10.0,58.0,36.0,20.0,14.0,53%,47%,12.0,7.0,4.0,4.0,6.0,1.0,2.0,2.0,5.0,8.0,6.0,3.0,1.0,1.0,2.0,1.0,7.0,5.0,3.0,2.0,234.0,223.0,200.0,188.0,9.0,7.0,75.0,40.0,32.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-11-Celta Vigo-Real Madrid,laliga,home,Celta Vigo,Real Madrid,11.11.2018,2,4,2018-2019,52%,48%,15.0,14.0,4.0,5.0,5.0,9.0,6.0,0.0,15.0,23.0,5.0,1.0,5.0,2.0,1.0,2.0,19.0,13.0,4.0,2.0,468.0,440.0,401.0,375.0,17.0,13.0,116.0,111.0,35.0,50.0,49%,51%,8.0,8.0,1.0,2.0,3.0,6.0,4.0,0.0,9.0,13.0,3.0,1.0,3.0,1.0,1.0,1.0,10.0,8.0,219.0,226.0,182.0,196.0,5.0,4.0,58.0,60.0,18.0,25.0,55%,45%,7.0,6.0,3.0,3.0,2.0,3.0,2.0,0.0,6.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,9.0,5.0,1.0,1.0,249.0,214.0,219.0,179.0,12.0,9.0,58.0,51.0,17.0,25.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-11-Rayo Vallecano-Villarreal,laliga,home,Rayo Vallecano,Villarreal,11.11.2018,2,2,2018-2019,59%,41%,15.0,11.0,7.0,5.0,5.0,5.0,3.0,1.0,20.0,9.0,8.0,4.0,2.0,8.0,3.0,5.0,7.0,12.0,1.0,3.0,503.0,355.0,416.0,290.0,11.0,20.0,132.0,91.0,67.0,49.0,64%,36%,6.0,5.0,3.0,4.0,2.0,0.0,1.0,1.0,9.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,2.0,5.0,304.0,172.0,259.0,135.0,7.0,10.0,77.0,48.0,35.0,18.0,54%,46%,9.0,6.0,4.0,1.0,3.0,5.0,2.0,0.0,11.0,6.0,4.0,2.0,1.0,4.0,0.0,3.0,5.0,7.0,0.0,3.0,199.0,183.0,157.0,155.0,4.0,10.0,55.0,43.0,32.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-11-Sevilla-Espanyol,laliga,home,Sevilla,Espanyol,11.11.2018,2,1,2018-2019,51%,49%,23.0,15.0,10.0,7.0,9.0,6.0,4.0,2.0,12.0,18.0,6.0,3.0,0.0,2.0,6.0,8.0,18.0,10.0,4.0,2.0,434.0,431.0,359.0,351.0,16.0,19.0,111.0,98.0,67.0,30.0,49%,51%,12.0,7.0,5.0,2.0,5.0,5.0,2.0,0.0,8.0,9.0,4.0,0.0,0.0,2.0,1.0,5.0,9.0,6.0,220.0,239.0,187.0,207.0,8.0,8.0,53.0,48.0,32.0,12.0,53%,47%,11.0,8.0,5.0,5.0,4.0,1.0,2.0,2.0,4.0,9.0,2.0,3.0,0.0,0.0,5.0,3.0,9.0,4.0,2.0,2.0,214.0,192.0,172.0,144.0,8.0,11.0,58.0,50.0,35.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-23-Leganes-Alaves,laliga,home,Leganes,Alaves,23.11.2018,1,0,2018-2019,49%,51%,13.0,7.0,6.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,2.0,5.0,10.0,13.0,2.0,4.0,367.0,398.0,265.0,283.0,13.0,25.0,104.0,108.0,45.0,26.0,56%,44%,6.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,5.0,218.0,173.0,166.0,117.0,7.0,8.0,49.0,48.0,24.0,8.0,42%,58%,7.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,8.0,1.0,4.0,149.0,225.0,99.0,166.0,6.0,17.0,55.0,60.0,21.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-24-Atl. Madrid-Barcelona,laliga,home,Atl. Madrid,Barcelona,24.11.2018,1,1,2018-2019,31%,69%,3.0,8.0,1.0,2.0,2.0,2.0,0.0,4.0,12.0,20.0,2.0,8.0,1.0,0.0,1.0,0.0,19.0,12.0,5.0,3.0,317.0,737.0,249.0,673.0,27.0,12.0,88.0,173.0,38.0,57.0,34%,66%,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,6.0,192.0,380.0,160.0,351.0,13.0,6.0,49.0,87.0,20.0,22.0,28%,72%,2.0,6.0,1.0,2.0,1.0,0.0,0.0,4.0,6.0,10.0,2.0,5.0,0.0,0.0,1.0,0.0,10.0,6.0,4.0,2.0,125.0,357.0,89.0,322.0,14.0,6.0,39.0,86.0,18.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-24-Eibar-Real Madrid,laliga,home,Eibar,Real Madrid,24.11.2018,3,0,2018-2019,39%,61%,14.0,9.0,8.0,3.0,6.0,4.0,0.0,2.0,18.0,19.0,5.0,4.0,4.0,11.0,3.0,5.0,17.0,8.0,2.0,1.0,343.0,551.0,242.0,449.0,14.0,14.0,139.0,110.0,48.0,32.0,45%,55%,6.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,6.0,12.0,2.0,3.0,2.0,3.0,3.0,3.0,11.0,3.0,190.0,235.0,139.0,183.0,5.0,4.0,75.0,56.0,26.0,18.0,33%,67%,8.0,4.0,4.0,0.0,4.0,3.0,0.0,1.0,12.0,7.0,3.0,1.0,2.0,8.0,0.0,2.0,6.0,5.0,0.0,0.0,153.0,316.0,103.0,266.0,9.0,10.0,64.0,54.0,22.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-24-Huesca-Levante,laliga,home,Huesca,Levante,24.11.2018,2,2,2018-2019,50%,50%,32.0,5.0,12.0,3.0,10.0,2.0,10.0,0.0,8.0,12.0,7.0,2.0,6.0,5.0,1.0,10.0,11.0,8.0,5.0,3.0,379.0,395.0,293.0,287.0,22.0,9.0,119.0,101.0,62.0,28.0,48%,52%,13.0,4.0,7.0,2.0,4.0,2.0,2.0,0.0,4.0,7.0,3.0,2.0,4.0,1.0,1.0,6.0,6.0,4.0,184.0,202.0,145.0,147.0,9.0,2.0,58.0,56.0,29.0,12.0,52%,48%,19.0,1.0,5.0,1.0,6.0,0.0,8.0,0.0,4.0,5.0,4.0,0.0,2.0,4.0,0.0,4.0,5.0,4.0,4.0,2.0,195.0,193.0,148.0,140.0,13.0,7.0,61.0,45.0,33.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-24-Valencia-Rayo Vallecano,laliga,home,Valencia,Rayo Vallecano,24.11.2018,3,0,2018-2019,50%,50%,13.0,13.0,10.0,3.0,3.0,5.0,0.0,5.0,15.0,13.0,6.0,5.0,3.0,4.0,3.0,7.0,15.0,14.0,2.0,4.0,461.0,449.0,384.0,367.0,25.0,22.0,108.0,109.0,62.0,57.0,46%,54%,7.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,7.0,7.0,2.0,0.0,1.0,1.0,1.0,4.0,9.0,7.0,227.0,262.0,186.0,214.0,14.0,13.0,61.0,57.0,36.0,24.0,54%,46%,6.0,9.0,5.0,2.0,1.0,4.0,0.0,3.0,8.0,6.0,4.0,5.0,2.0,3.0,2.0,3.0,6.0,7.0,1.0,2.0,234.0,187.0,198.0,153.0,11.0,9.0,47.0,52.0,26.0,33.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-25-Ath Bilbao-Getafe,laliga,home,Ath Bilbao,Getafe,25.11.2018,1,1,2018-2019,65%,35%,8.0,15.0,4.0,2.0,2.0,6.0,2.0,7.0,12.0,10.0,2.0,2.0,3.0,5.0,1.0,3.0,10.0,12.0,5.0,4.0,512.0,282.0,395.0,176.0,17.0,17.0,142.0,90.0,65.0,44.0,71%,29%,5.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,9.0,5.0,2.0,0.0,1.0,4.0,0.0,2.0,5.0,9.0,280.0,116.0,220.0,68.0,6.0,8.0,85.0,28.0,39.0,14.0,59%,41%,3.0,13.0,2.0,2.0,1.0,5.0,0.0,6.0,3.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,232.0,166.0,175.0,108.0,11.0,9.0,57.0,62.0,26.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-25-Espanyol-Girona,laliga,home,Espanyol,Girona,25.11.2018,1,3,2018-2019,60%,40%,18.0,16.0,10.0,11.0,3.0,2.0,5.0,3.0,15.0,19.0,8.0,3.0,3.0,1.0,8.0,9.0,16.0,14.0,3.0,4.0,611.0,401.0,522.0,325.0,14.0,16.0,138.0,83.0,70.0,28.0,66%,34%,9.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,8.0,10.0,5.0,2.0,2.0,1.0,1.0,4.0,8.0,8.0,339.0,171.0,296.0,138.0,5.0,6.0,70.0,34.0,33.0,7.0,54%,46%,9.0,12.0,6.0,8.0,1.0,1.0,2.0,3.0,7.0,9.0,3.0,1.0,1.0,0.0,7.0,5.0,8.0,6.0,2.0,1.0,272.0,230.0,226.0,187.0,9.0,10.0,68.0,49.0,37.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-25-Sevilla-Valladolid,laliga,home,Sevilla,Valladolid,25.11.2018,1,0,2018-2019,49%,51%,17.0,13.0,9.0,5.0,5.0,3.0,3.0,5.0,18.0,17.0,8.0,6.0,2.0,3.0,5.0,8.0,15.0,15.0,3.0,3.0,459.0,462.0,362.0,365.0,13.0,16.0,135.0,90.0,75.0,34.0,53%,47%,9.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,7.0,10.0,5.0,1.0,1.0,0.0,2.0,3.0,9.0,7.0,239.0,219.0,185.0,166.0,5.0,10.0,69.0,43.0,41.0,11.0,45%,55%,8.0,11.0,5.0,3.0,2.0,3.0,1.0,5.0,11.0,7.0,3.0,5.0,1.0,3.0,3.0,5.0,6.0,8.0,2.0,2.0,220.0,243.0,177.0,199.0,8.0,6.0,66.0,47.0,34.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-25-Villarreal-Betis,laliga,home,Villarreal,Betis,25.11.2018,2,1,2018-2019,36%,64%,13.0,13.0,8.0,6.0,3.0,4.0,2.0,3.0,13.0,15.0,5.0,4.0,2.0,0.0,5.0,6.0,15.0,13.0,2.0,1.0,365.0,655.0,307.0,601.0,20.0,11.0,77.0,137.0,37.0,71.0,40%,60%,6.0,5.0,5.0,2.0,1.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,6.0,6.0,228.0,339.0,197.0,312.0,9.0,4.0,46.0,76.0,20.0,35.0,32%,68%,7.0,8.0,3.0,4.0,2.0,3.0,2.0,1.0,7.0,15.0,4.0,4.0,1.0,0.0,3.0,1.0,9.0,7.0,2.0,1.0,137.0,316.0,110.0,289.0,11.0,7.0,31.0,61.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-26-Real Sociedad-Celta Vigo,laliga,home,Real Sociedad,Celta Vigo,26.11.2018,2,1,2018-2019,48%,52%,15.0,6.0,8.0,2.0,3.0,1.0,4.0,3.0,14.0,16.0,6.0,2.0,4.0,0.0,1.0,6.0,12.0,14.0,2.0,2.0,461.0,488.0,379.0,412.0,14.0,20.0,101.0,100.0,39.0,35.0,50%,50%,9.0,1.0,6.0,1.0,2.0,0.0,1.0,0.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,6.0,245.0,246.0,206.0,206.0,7.0,14.0,62.0,39.0,20.0,10.0,46%,54%,6.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,9.0,10.0,5.0,2.0,3.0,0.0,0.0,1.0,7.0,8.0,2.0,2.0,216.0,242.0,173.0,206.0,7.0,6.0,39.0,61.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-11-30-Rayo Vallecano-Eibar,laliga,home,Rayo Vallecano,Eibar,30.11.2018,1,0,2018-2019,37%,63%,5.0,13.0,2.0,5.0,2.0,7.0,1.0,1.0,17.0,18.0,1.0,4.0,3.0,6.0,5.0,1.0,15.0,12.0,5.0,3.0,277.0,466.0,158.0,339.0,22.0,22.0,82.0,175.0,25.0,99.0,42%,58%,3.0,8.0,1.0,4.0,1.0,3.0,1.0,1.0,10.0,7.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,6.0,168.0,234.0,106.0,171.0,8.0,13.0,40.0,87.0,14.0,41.0,32%,68%,2.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,7.0,11.0,0.0,2.0,0.0,2.0,1.0,0.0,11.0,6.0,4.0,2.0,109.0,232.0,52.0,168.0,14.0,9.0,42.0,88.0,11.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-01-Celta Vigo-Huesca,laliga,home,Celta Vigo,Huesca,01.12.2018,2,0,2018-2019,59%,41%,12.0,8.0,5.0,3.0,4.0,2.0,3.0,3.0,12.0,13.0,4.0,4.0,6.0,6.0,3.0,3.0,14.0,14.0,2.0,3.0,446.0,296.0,362.0,203.0,20.0,14.0,91.0,115.0,48.0,42.0,64%,36%,6.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,9.0,239.0,127.0,193.0,77.0,12.0,10.0,53.0,49.0,20.0,20.0,54%,46%,6.0,3.0,3.0,0.0,3.0,1.0,0.0,2.0,8.0,10.0,3.0,3.0,6.0,6.0,0.0,2.0,10.0,5.0,1.0,0.0,207.0,169.0,169.0,126.0,8.0,4.0,38.0,66.0,28.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-01-Getafe-Espanyol,laliga,home,Getafe,Espanyol,01.12.2018,3,0,2018-2019,41%,59%,14.0,8.0,5.0,2.0,2.0,3.0,7.0,3.0,16.0,19.0,7.0,4.0,1.0,0.0,2.0,2.0,17.0,16.0,3.0,2.0,327.0,474.0,230.0,368.0,22.0,15.0,122.0,122.0,53.0,54.0,45%,55%,8.0,4.0,1.0,1.0,1.0,2.0,6.0,1.0,11.0,11.0,4.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,185.0,227.0,132.0,169.0,9.0,9.0,69.0,53.0,25.0,20.0,37%,63%,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,3.0,3.0,0.0,0.0,1.0,1.0,8.0,6.0,1.0,1.0,142.0,247.0,98.0,199.0,13.0,6.0,53.0,69.0,28.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-01-Real Madrid-Valencia,laliga,home,Real Madrid,Valencia,01.12.2018,2,0,2018-2019,60%,40%,13.0,7.0,4.0,2.0,6.0,4.0,3.0,1.0,13.0,13.0,2.0,2.0,2.0,3.0,2.0,2.0,11.0,10.0,1.0,3.0,718.0,484.0,636.0,428.0,24.0,19.0,143.0,107.0,62.0,40.0,65%,35%,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,402.0,217.0,371.0,181.0,12.0,9.0,79.0,40.0,32.0,16.0,55%,45%,7.0,4.0,2.0,1.0,3.0,3.0,2.0,0.0,7.0,9.0,0.0,2.0,1.0,3.0,1.0,1.0,8.0,4.0,1.0,0.0,316.0,267.0,265.0,247.0,12.0,10.0,64.0,67.0,30.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-01-Valladolid-Leganes,laliga,home,Valladolid,Leganes,01.12.2018,2,4,2018-2019,68%,32%,20.0,14.0,6.0,5.0,8.0,5.0,6.0,4.0,14.0,7.0,6.0,5.0,1.0,1.0,1.0,4.0,5.0,13.0,0.0,3.0,600.0,288.0,527.0,218.0,14.0,14.0,158.0,70.0,72.0,32.0,63%,37%,6.0,8.0,0.0,3.0,4.0,2.0,2.0,3.0,6.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,300.0,181.0,268.0,142.0,9.0,8.0,84.0,42.0,34.0,17.0,73%,27%,14.0,6.0,6.0,2.0,4.0,3.0,4.0,1.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,0.0,2.0,300.0,107.0,259.0,76.0,5.0,6.0,74.0,28.0,38.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-02-Alaves-Sevilla,laliga,home,Alaves,Sevilla,02.12.2018,1,1,2018-2019,46%,54%,11.0,14.0,3.0,3.0,6.0,10.0,2.0,1.0,15.0,19.0,2.0,5.0,1.0,4.0,2.0,2.0,21.0,14.0,3.0,3.0,354.0,413.0,256.0,312.0,25.0,17.0,103.0,103.0,48.0,46.0,52%,48%,5.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,7.0,13.0,1.0,0.0,0.0,2.0,0.0,1.0,14.0,7.0,193.0,181.0,152.0,139.0,13.0,6.0,59.0,45.0,22.0,13.0,40%,60%,6.0,11.0,1.0,3.0,4.0,7.0,1.0,1.0,8.0,6.0,1.0,5.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,1.0,161.0,232.0,104.0,173.0,12.0,11.0,44.0,58.0,26.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-02-Barcelona-Villarreal,laliga,home,Barcelona,Villarreal,02.12.2018,2,0,2018-2019,62%,38%,16.0,12.0,7.0,2.0,5.0,4.0,4.0,6.0,16.0,8.0,11.0,1.0,3.0,2.0,2.0,5.0,9.0,17.0,2.0,4.0,677.0,421.0,616.0,359.0,14.0,16.0,143.0,93.0,82.0,33.0,75%,25%,9.0,6.0,5.0,2.0,2.0,1.0,2.0,3.0,8.0,6.0,6.0,0.0,1.0,0.0,2.0,4.0,6.0,10.0,448.0,150.0,419.0,117.0,6.0,11.0,96.0,30.0,60.0,13.0,49%,51%,7.0,6.0,2.0,0.0,3.0,3.0,2.0,3.0,8.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,3.0,7.0,1.0,2.0,229.0,271.0,197.0,242.0,8.0,5.0,47.0,63.0,22.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-02-Betis-Real Sociedad,laliga,home,Betis,Real Sociedad,02.12.2018,1,0,2018-2019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-02-Girona-Atl. Madrid,laliga,home,Girona,Atl. Madrid,02.12.2018,1,1,2018-2019,44%,56%,13.0,17.0,3.0,3.0,6.0,8.0,4.0,6.0,15.0,5.0,2.0,9.0,1.0,0.0,2.0,2.0,8.0,16.0,0.0,5.0,448.0,571.0,357.0,502.0,10.0,20.0,81.0,152.0,47.0,93.0,41%,59%,9.0,8.0,1.0,1.0,5.0,4.0,3.0,3.0,5.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,222.0,321.0,191.0,279.0,3.0,10.0,39.0,75.0,27.0,56.0,47%,53%,4.0,9.0,2.0,2.0,1.0,4.0,1.0,3.0,10.0,5.0,0.0,3.0,1.0,0.0,1.0,2.0,8.0,10.0,0.0,3.0,226.0,250.0,166.0,223.0,7.0,10.0,42.0,77.0,20.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-03-Levante-Ath Bilbao,laliga,home,Levante,Ath Bilbao,03.12.2018,3,0,2018-2019,46%,54%,17.0,12.0,7.0,3.0,8.0,3.0,2.0,6.0,14.0,10.0,2.0,6.0,3.0,2.0,3.0,4.0,11.0,15.0,2.0,5.0,379.0,448.0,316.0,368.0,13.0,20.0,105.0,138.0,48.0,56.0,43%,57%,6.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,175.0,238.0,129.0,191.0,6.0,10.0,59.0,66.0,25.0,33.0,49%,51%,11.0,8.0,5.0,2.0,5.0,2.0,1.0,4.0,7.0,6.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,8.0,1.0,3.0,204.0,210.0,187.0,177.0,7.0,10.0,46.0,72.0,23.0,23.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laliga-2018-2019-2018-12-07-Leganes-Getafe,laliga,home,Leganes,Getafe,07.12.2018,1,1,2018-2019,66%,34%,17.0,6.0,5.0,2.0,8.0,2.0,4.0,2.0,13.0,15.0,7.0,2.0,2.0,0.0,1.0,4.0,12.0,13.0,1.0,2.0,485.0,247.0,368.0,147.0,12.0,10.0,135.0,86.0,62.0,26.0,64%,36%,5.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,7.0,8.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,234.0,126.0,190.0,82.0,8.0,7.0,63.0,45.0,28.0,19.0,68%,32%,12.0,2.0,3.0,0.0,5.0,1.0,4.0,1.0,6.0,7.0,5.0,2.0,1.0,0.0,0.0,2.0,6.0,6.0,1.0,1.0,251.0,121.0,178.0,65.0,4.0,3.0,72.0,41.0,34.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
