match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Total Passes,opponent 1st half Total Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,1st half Red Cards,opponent 1st half Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2017-2018-2018-02-03-West Brom-Southampton,premier-league,home,West Brom,Southampton,03.02.2018,2,3,2017-2018,39%,61%,9,13,3,5,4,5,2,3,13,11,5,7,1,2,2,1,12,10,2.0,1.0,318,524,11,13,65.0,86.0,61.0,73.0,36%,64%,6,8,2,3,3,3,1,2,7,3,3,4,1,1,1,1,3,5,153,270,5,3,29.0,40.0,29.0,37.0,42%,58%,3,5,1,2,1,2,1,1,6,8,2,3,0,1,1,0,9,5,1.0,1.0,165,254,6,10,36.0,46.0,32.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-04-Crystal Palace-Newcastle,premier-league,home,Crystal Palace,Newcastle,04.02.2018,1,1,2017-2018,54%,46%,21,11,6,8,10,1,5,2,10,15,5,6,4,3,7,5,11,8,1.0,1.0,424,363,19,11,140.0,110.0,102.0,85.0,46%,54%,7,7,2,6,1,0,4,1,4,8,1,4,1,2,5,2,7,2,195,217,7,8,62.0,55.0,54.0,52.0,62%,38%,14,4,4,2,9,1,1,1,6,7,4,2,3,1,2,3,4,6,1.0,1.0,229,146,12,3,78.0,55.0,48.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-04-Liverpool-Tottenham,premier-league,home,Liverpool,Tottenham,04.02.2018,2,2,2017-2018,34%,66%,9,13,3,6,4,2,2,5,11,15,3,7,2,2,4,1,15,9,3.0,1.0,303,587,16,16,99.0,110.0,43.0,70.0,38%,62%,6,4,2,1,4,0,0,3,6,9,3,4,0,2,1,1,9,4,181,294,9,9,57.0,53.0,27.0,30.0,30%,70%,3,9,1,5,0,2,2,2,5,6,0,3,2,0,3,0,6,5,2.0,1.0,122,293,7,7,42.0,57.0,16.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-05-Watford-Chelsea,premier-league,home,Watford,Chelsea,05.02.2018,4,1,2017-2018,45%,55%,21,7,8,3,9,2,4,2,8,12,6,2,1,1,2,4,11,8,2.0,4.0,409,512,18,16,113.0,105.0,68.0,50.0,47%,53%,9,2,2,0,4,2,3,0,4,5,5,0,1,0,0,1,4,5,213,244,10,8,58.0,51.0,36.0,16.0,43%,57%,12,5,6,3,5,0,1,2,4,7,1,2,0,1,2,3,7,3,1.0,2.0,196,268,8,8,55.0,54.0,32.0,34.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-Everton-Crystal Palace,premier-league,home,Everton,Crystal Palace,10.02.2018,3,1,2017-2018,53%,47%,11,16,5,4,2,5,4,7,17,15,8,7,2,1,3,2,14,15,1.0,1.0,391,345,16,10,127.0,101.0,73.0,64.0,63%,37%,6,6,1,1,1,2,4,3,6,5,6,3,2,1,1,1,3,5,230,137,9,5,70.0,53.0,43.0,26.0,43%,57%,5,10,4,3,1,3,0,4,11,10,2,4,0,0,2,1,11,10,1.0,1.0,161,208,7,5,57.0,48.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-Manchester City-Leicester,premier-league,home,Manchester City,Leicester,10.02.2018,5,1,2017-2018,70%,30%,19,2,11,2,6,0,2,0,14,10,8,2,1,2,1,6,10,12,2.0,3.0,708,292,10,18,108.0,63.0,79.0,20.0,69%,31%,8,1,6,1,1,0,1,0,5,4,4,1,0,1,0,5,4,4,351,159,7,11,63.0,36.0,42.0,8.0,71%,29%,11,1,5,1,5,0,1,0,9,6,4,1,1,1,1,1,6,8,2.0,3.0,357,133,3,7,45.0,27.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-Stoke-Brighton,premier-league,home,Stoke,Brighton,10.02.2018,1,1,2017-2018,57%,43%,15,14,3,6,6,7,6,1,12,7,7,4,2,3,5,2,6,10,0.0,0.0,465,361,11,28,182.0,121.0,111.0,70.0,61%,39%,5,6,0,3,4,3,1,0,5,3,2,2,1,0,2,0,3,5,256,168,4,15,103.0,59.0,48.0,36.0,53%,47%,10,8,3,3,2,4,5,1,7,4,5,2,1,3,3,2,3,5,0.0,0.0,209,193,7,13,79.0,62.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-Swansea-Burnley,premier-league,home,Swansea,Burnley,10.02.2018,1,0,2017-2018,58%,42%,12,13,4,1,2,8,6,4,9,12,5,2,2,0,1,3,10,9,2.0,1.0,478,349,14,13,105.0,87.0,86.0,65.0,59%,41%,2,6,0,0,1,4,1,2,4,5,2,1,1,0,0,0,4,4,259,180,6,3,54.0,49.0,43.0,36.0,57%,43%,10,7,4,1,1,4,5,2,5,7,3,1,1,0,1,3,6,5,1.0,1.0,219,169,8,10,51.0,38.0,43.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-Tottenham-Arsenal,premier-league,home,Tottenham,Arsenal,10.02.2018,1,0,2017-2018,50%,50%,18,6,6,1,11,3,1,2,15,15,10,2,1,6,1,5,13,9,2.0,1.0,495,509,13,12,88.0,82.0,69.0,42.0,58%,42%,6,2,1,0,5,1,0,1,4,6,4,1,0,1,0,1,6,3,315,229,4,5,50.0,45.0,34.0,24.0,42%,58%,12,4,5,1,6,2,1,1,11,9,6,1,1,5,1,4,7,6,2.0,1.0,180,280,9,7,38.0,37.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-10-West Ham-Watford,premier-league,home,West Ham,Watford,10.02.2018,2,0,2017-2018,36%,64%,8,11,4,4,2,3,2,4,8,14,8,7,3,1,4,2,11,7,1.0,1.0,244,443,20,17,71.0,91.0,40.0,61.0,43%,57%,5,4,3,2,0,0,2,2,6,9,4,2,2,0,2,2,7,6,149,206,8,11,48.0,42.0,27.0,20.0,29%,71%,3,7,1,2,2,3,0,2,2,5,4,5,1,1,2,0,4,1,0.0,1.0,95,237,12,6,23.0,49.0,13.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-11-Huddersfield-Bournemouth,premier-league,home,Huddersfield,Bournemouth,11.02.2018,4,1,2017-2018,51%,49%,14,7,4,2,4,2,6,3,16,15,2,6,3,5,1,1,12,12,0.0,3.0,436,411,21,18,102.0,100.0,49.0,41.0,56%,44%,7,4,3,2,0,2,4,0,6,7,2,3,2,2,1,1,5,4,236,182,13,10,59.0,52.0,28.0,19.0,46%,54%,7,3,1,0,4,0,2,3,10,8,0,3,1,3,0,0,7,8,0.0,2.0,200,229,8,8,43.0,48.0,21.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-11-Newcastle-Manchester Utd,premier-league,home,Newcastle,Manchester Utd,11.02.2018,1,0,2017-2018,36%,64%,10,13,3,6,5,3,2,4,16,15,0,10,2,2,6,2,12,15,0.0,2.0,361,630,19,12,89.0,113.0,35.0,67.0,37%,63%,8,5,2,1,5,2,1,2,9,5,0,3,0,1,1,2,5,8,184,307,7,6,42.0,49.0,19.0,24.0,35%,65%,2,8,1,5,0,1,1,2,7,10,0,7,2,1,5,0,7,7,0.0,2.0,177,323,12,6,47.0,64.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-11-Southampton-Liverpool,premier-league,home,Southampton,Liverpool,11.02.2018,0,2,2017-2018,52%,48%,6,16,4,4,2,8,0,4,9,10,3,1,5,0,2,4,5,8,1.0,2.0,543,510,16,16,114.0,87.0,41.0,43.0,54%,46%,5,5,4,3,1,2,0,0,4,5,3,1,3,0,1,4,2,3,274,240,7,8,63.0,33.0,24.0,17.0,50%,50%,1,11,0,1,1,6,0,4,5,5,0,0,2,0,1,0,3,5,1.0,1.0,269,270,9,8,51.0,54.0,17.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-12-Chelsea-West Brom,premier-league,home,Chelsea,West Brom,12.02.2018,3,0,2017-2018,57%,43%,20,8,8,1,6,7,6,0,14,12,8,7,1,3,1,5,11,11,0.0,2.0,585,428,21,12,90.0,85.0,52.0,44.0,55%,45%,12,5,4,0,3,5,5,0,10,4,4,4,0,2,0,3,4,8,272,211,12,7,45.0,35.0,28.0,25.0,59%,41%,8,3,4,1,3,2,1,0,4,8,4,3,1,1,1,2,7,3,0.0,1.0,313,217,9,5,45.0,50.0,24.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Bournemouth-Newcastle,premier-league,home,Bournemouth,Newcastle,24.02.2018,2,2,2017-2018,64%,36%,18,15,5,4,8,6,5,5,14,12,8,1,0,4,2,3,12,10,1.0,4.0,556,337,15,17,147.0,127.0,105.0,64.0,58%,42%,7,10,1,3,5,4,1,3,4,7,1,1,0,2,1,1,7,2,290,220,10,9,78.0,84.0,40.0,45.0,70%,30%,11,5,4,1,3,2,4,2,10,5,7,0,0,2,1,2,5,8,1.0,4.0,266,117,5,8,69.0,43.0,65.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Brighton-Swansea,premier-league,home,Brighton,Swansea,24.02.2018,4,1,2017-2018,48%,52%,16,11,5,1,9,6,2,4,5,21,3,5,3,0,0,1,17,6,1.0,0.0,406,434,24,18,70.0,85.0,51.0,69.0,47%,53%,7,5,1,0,4,3,2,2,2,10,3,4,1,0,0,0,9,3,192,210,13,6,36.0,49.0,25.0,12.0,49%,51%,9,6,4,1,5,3,0,2,3,11,0,1,2,0,0,1,8,3,1.0,0.0,214,224,11,12,34.0,36.0,26.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Burnley-Southampton,premier-league,home,Burnley,Southampton,24.02.2018,1,1,2017-2018,50%,50%,9,13,3,6,3,3,3,4,14,9,7,5,1,0,5,2,8,14,1.0,0.0,370,379,8,24,105.0,99.0,59.0,48.0,56%,44%,3,3,1,2,1,0,1,1,6,6,3,1,1,0,2,1,5,6,232,190,3,14,61.0,55.0,30.0,15.0,44%,56%,6,10,2,4,2,3,2,3,8,3,4,4,0,0,3,1,3,8,1.0,0.0,138,189,5,10,44.0,44.0,29.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Leicester-Stoke,premier-league,home,Leicester,Stoke,24.02.2018,1,1,2017-2018,66%,34%,19,6,9,2,8,2,2,2,19,10,13,1,0,2,1,8,10,16,1.0,3.0,488,263,19,17,88.0,95.0,63.0,36.0,67%,33%,5,3,2,2,3,0,0,1,6,7,8,0,0,1,1,2,7,4,259,128,11,6,45.0,42.0,36.0,12.0,65%,35%,14,3,7,0,5,2,2,1,13,3,5,1,0,1,0,6,3,12,0.0,1.0,229,135,8,11,43.0,53.0,27.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Liverpool-West Ham,premier-league,home,Liverpool,West Ham,24.02.2018,4,1,2017-2018,68%,32%,21,7,12,4,7,2,2,1,9,8,8,2,1,2,3,8,7,7,0.0,2.0,711,339,27,18,161.0,107.0,95.0,43.0,65%,35%,8,5,3,3,3,1,2,1,7,4,6,1,0,2,3,2,4,5,311,167,13,6,81.0,55.0,51.0,24.0,71%,29%,13,2,9,1,4,1,0,0,2,4,2,1,1,0,0,6,3,2,0.0,1.0,400,172,14,12,80.0,52.0,44.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-Watford-Everton,premier-league,home,Watford,Everton,24.02.2018,1,0,2017-2018,54%,46%,13,7,5,2,4,4,4,1,10,10,6,5,0,1,2,4,10,9,3.0,1.0,430,350,19,25,104.0,87.0,58.0,48.0,56%,44%,4,3,0,1,2,1,2,1,8,3,2,3,0,1,1,0,3,7,228,180,8,14,53.0,39.0,25.0,21.0,52%,48%,9,4,5,1,2,3,2,0,2,7,4,2,0,0,1,4,7,2,3.0,1.0,202,170,11,11,51.0,48.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-24-West Brom-Huddersfield,premier-league,home,West Brom,Huddersfield,24.02.2018,1,2,2017-2018,53%,47%,10,16,3,7,5,4,2,5,14,18,6,3,7,5,5,2,11,9,1.0,1.0,403,358,15,27,100.0,104.0,83.0,71.0,46%,54%,3,4,0,2,2,0,1,2,10,8,2,1,4,3,2,0,4,7,174,207,10,12,49.0,57.0,39.0,34.0,60%,40%,7,12,3,5,3,4,1,3,4,10,4,2,3,2,3,2,7,2,1.0,0.0,229,151,5,15,51.0,47.0,44.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-25-Crystal Palace-Tottenham,premier-league,home,Crystal Palace,Tottenham,25.02.2018,0,1,2017-2018,24%,76%,5,14,3,4,1,6,1,4,6,12,3,13,0,1,3,3,12,5,0.0,1.0,204,661,28,15,60.0,119.0,30.0,81.0,23%,77%,5,4,3,1,1,1,1,2,6,7,3,3,0,1,1,3,7,5,98,341,10,6,34.0,61.0,20.0,32.0,25%,75%,0,10,0,3,0,5,0,2,0,5,0,10,0,0,2,0,5,0,0.0,0.0,106,320,18,9,26.0,58.0,10.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-02-25-Manchester Utd-Chelsea,premier-league,home,Manchester Utd,Chelsea,25.02.2018,2,1,2017-2018,44%,56%,10,14,5,7,1,4,4,3,18,15,3,4,1,6,6,3,13,12,2.0,2.0,433,552,20,18,97.0,93.0,57.0,50.0,42%,58%,3,7,2,4,0,3,1,0,6,8,0,2,1,3,3,1,7,3,210,297,13,7,46.0,53.0,25.0,29.0,46%,54%,7,7,3,3,1,1,3,3,12,7,3,2,0,3,3,2,6,9,2.0,1.0,223,255,7,11,51.0,40.0,32.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-01-Arsenal-Manchester City,premier-league,home,Arsenal,Manchester City,01.03.2018,0,3,2017-2018,46%,54%,10,9,5,5,2,1,3,3,11,11,6,1,0,1,2,5,11,11,1.0,1.0,538,651,25,12,149.0,130.0,78.0,49.0,49%,51%,8,6,4,4,1,1,3,1,5,4,4,1,0,1,1,4,4,4,276,295,16,6,74.0,55.0,34.0,24.0,43%,57%,2,3,1,1,1,0,0,2,6,7,2,0,0,0,1,1,7,7,0.0,0.0,262,356,9,6,75.0,75.0,44.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Burnley-Everton,premier-league,home,Burnley,Everton,03.03.2018,2,1,2017-2018,55%,45%,21,10,8,4,3,6,10,0,14,13,10,4,4,1,3,6,9,12,1.0,1.0,395,340,15,10,129.0,126.0,75.0,43.0,63%,37%,9,7,2,4,2,3,5,0,9,5,3,1,2,1,3,2,3,7,250,154,7,6,71.0,58.0,45.0,14.0,47%,53%,12,3,6,0,1,3,5,0,5,8,7,3,2,0,0,4,6,5,0.0,0.0,145,186,8,4,58.0,68.0,30.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Leicester-Bournemouth,premier-league,home,Leicester,Bournemouth,03.03.2018,1,1,2017-2018,56%,44%,21,9,4,3,7,5,10,1,8,13,13,1,3,1,2,3,11,7,2.0,1.0,436,363,22,11,142.0,134.0,108.0,85.0,55%,45%,7,6,3,3,1,3,3,0,4,7,2,0,2,1,2,3,6,3,253,204,7,7,81.0,68.0,55.0,40.0,57%,43%,14,3,1,0,6,2,7,1,4,6,11,1,1,0,0,0,5,4,2.0,1.0,183,159,15,4,61.0,66.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Liverpool-Newcastle,premier-league,home,Liverpool,Newcastle,03.03.2018,2,0,2017-2018,71%,29%,14,7,3,2,3,2,8,3,10,12,8,3,4,1,2,1,7,9,0.0,0.0,772,315,26,12,184.0,94.0,85.0,37.0,74%,26%,9,3,2,2,3,1,4,0,5,6,4,2,2,1,2,1,3,4,423,142,10,2,91.0,43.0,48.0,12.0,68%,32%,5,4,1,0,0,1,4,3,5,6,4,1,2,0,0,0,4,5,0.0,0.0,349,173,16,10,93.0,51.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Southampton-Stoke,premier-league,home,Southampton,Stoke,03.03.2018,0,0,2017-2018,65%,35%,18,12,6,3,5,9,7,0,14,10,15,4,2,2,3,6,8,13,0.0,1.0,423,240,18,13,92.0,70.0,102.0,56.0,67%,33%,4,7,0,3,2,4,2,0,6,3,7,2,1,0,3,0,3,6,245,122,9,9,49.0,36.0,48.0,32.0,63%,37%,14,5,6,0,3,5,5,0,8,7,8,2,1,2,0,6,5,7,0.0,0.0,178,118,9,4,43.0,34.0,54.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Swansea-West Ham,premier-league,home,Swansea,West Ham,03.03.2018,4,1,2017-2018,45%,55%,9,7,8,2,1,1,0,4,19,9,4,5,0,5,1,4,9,14,0.0,3.0,435,519,16,19,99.0,85.0,25.0,31.0,47%,53%,5,1,4,0,1,1,0,0,10,4,3,3,0,2,0,2,4,8,230,256,5,10,51.0,36.0,19.0,10.0,43%,57%,4,6,4,2,0,0,0,4,9,5,1,2,0,3,1,2,5,6,0.0,2.0,205,263,11,9,48.0,49.0,6.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Tottenham-Huddersfield,premier-league,home,Tottenham,Huddersfield,03.03.2018,2,0,2017-2018,75%,25%,15,3,7,3,3,0,5,0,10,10,8,1,4,2,3,5,6,8,1.0,1.0,808,268,11,28,164.0,92.0,80.0,38.0,75%,25%,8,1,5,1,1,0,2,0,5,5,5,0,1,2,1,4,4,3,389,128,4,11,87.0,40.0,53.0,10.0,75%,25%,7,2,2,2,2,0,3,0,5,5,3,1,3,0,2,1,2,5,0.0,1.0,419,140,7,17,77.0,52.0,27.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-03-Watford-West Brom,premier-league,home,Watford,West Brom,03.03.2018,1,0,2017-2018,53%,47%,15,9,4,2,6,5,5,2,13,14,4,6,3,1,2,3,11,12,2.0,0.0,408,353,10,17,114.0,92.0,73.0,74.0,51%,49%,8,4,1,0,3,3,4,1,4,6,3,2,1,0,0,1,5,4,207,187,3,11,54.0,47.0,36.0,35.0,55%,45%,7,5,3,2,3,2,1,1,9,8,1,4,2,1,2,2,6,8,1.0,0.0,201,166,7,6,60.0,45.0,37.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-04-Brighton-Arsenal,premier-league,home,Brighton,Arsenal,04.03.2018,2,1,2017-2018,32%,68%,13,15,6,7,5,2,2,6,13,19,6,11,6,0,6,4,13,12,3.0,3.0,287,614,20,10,89.0,97.0,54.0,67.0,31%,69%,11,6,6,2,3,2,2,2,8,8,5,6,3,0,1,4,5,8,135,302,6,6,43.0,43.0,27.0,31.0,33%,67%,2,9,0,5,2,0,0,4,5,11,1,5,3,0,5,0,8,4,3.0,1.0,152,312,14,4,46.0,54.0,27.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-04-Manchester City-Chelsea,premier-league,home,Manchester City,Chelsea,04.03.2018,1,0,2017-2018,71%,29%,13,3,3,0,5,3,5,0,10,10,5,2,2,1,0,2,8,9,2.0,1.0,976,392,11,11,133.0,62.0,65.0,23.0,76%,24%,8,0,1,0,3,0,4,0,5,8,3,1,2,0,0,1,6,5,508,154,4,8,72.0,32.0,43.0,12.0,66%,34%,5,3,2,0,2,3,1,0,5,2,2,1,0,1,0,1,2,4,1.0,1.0,468,238,7,3,61.0,30.0,22.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-05-Crystal Palace-Manchester Utd,premier-league,home,Crystal Palace,Manchester Utd,05.03.2018,2,3,2017-2018,31%,69%,10,17,4,8,5,3,1,6,10,12,3,7,2,2,5,2,10,8,1.0,3.0,278,654,19,9,97.0,127.0,55.0,84.0,29%,71%,4,2,2,1,2,1,0,0,4,7,2,0,1,2,1,1,6,2,144,358,10,5,58.0,67.0,26.0,32.0,33%,67%,6,15,2,7,3,2,1,6,6,5,1,7,1,0,4,1,4,6,1.0,2.0,134,296,9,4,39.0,60.0,29.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-10-Chelsea-Crystal Palace,premier-league,home,Chelsea,Crystal Palace,10.03.2018,2,1,2017-2018,62%,38%,27,9,11,2,9,5,7,2,11,10,12,3,2,2,1,9,8,9,1.0,2.0,591,358,17,18,97.0,80.0,80.0,48.0,68%,32%,16,2,7,0,4,2,5,0,6,3,7,1,1,1,0,5,2,5,345,161,5,8,63.0,32.0,51.0,11.0,56%,44%,11,7,4,2,5,3,2,2,5,7,5,2,1,1,1,4,6,4,1.0,2.0,246,197,12,10,34.0,48.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-10-Everton-Brighton,premier-league,home,Everton,Brighton,10.03.2018,2,0,2017-2018,59%,41%,13,10,3,4,7,5,3,1,14,12,10,3,2,1,4,1,10,14,0.0,1.0,422,302,10,14,103.0,74.0,74.0,33.0,66%,34%,9,2,1,2,6,0,2,0,6,8,8,0,2,0,2,1,6,6,236,132,4,6,58.0,37.0,41.0,8.0,52%,48%,4,8,2,2,1,5,1,1,8,4,2,3,0,1,2,0,4,8,0.0,1.0,186,170,6,8,45.0,37.0,33.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-10-Huddersfield-Swansea,premier-league,home,Huddersfield,Swansea,10.03.2018,0,0,2017-2018,81%,19%,30,0,4,0,15,0,11,0,12,11,12,0,2,3,0,4,9,9,2.0,3.0,682,174,10,16,120.0,56.0,131.0,25.0,80%,20%,16,0,2,0,8,0,6,0,4,3,7,0,1,0,0,2,2,4,388,105,4,6,69.0,27.0,70.0,12.0,82%,18%,14,0,2,0,7,0,5,0,8,8,5,0,1,3,0,2,7,5,2.0,2.0,294,69,6,10,51.0,29.0,61.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-10-Manchester Utd-Liverpool,premier-league,home,Manchester Utd,Liverpool,10.03.2018,2,1,2017-2018,32%,68%,5,14,2,2,1,5,2,7,16,13,1,13,3,0,2,0,10,16,2.0,1.0,281,585,22,16,76.0,119.0,28.0,71.0,36%,64%,3,5,2,2,1,2,0,1,5,8,0,5,2,0,2,0,6,5,170,288,8,7,44.0,56.0,15.0,30.0,28%,72%,2,9,0,0,0,3,2,6,11,5,1,8,1,0,0,0,4,11,1.0,0.0,111,297,14,9,32.0,63.0,13.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2017-2018-2018-03-10-Newcastle-Southampton,premier-league,home,Newcastle,Southampton,10.03.2018,3,0,2017-2018,37%,63%,7,6,5,2,2,3,0,1,11,10,2,6,1,1,2,2,10,10,0.0,2.0,305,509,15,14,84.0,109.0,61.0,91.0,33%,67%,4,1,4,0,0,1,0,0,7,6,0,1,0,0,0,2,6,7,144,284,8,8,47.0,59.0,29.0,46.0,41%,59%,3,5,1,2,2,2,0,1,4,4,2,5,1,1,2,0,4,3,0.0,2.0,161,225,7,6,37.0,50.0,32.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
