match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
serie-a-2016-2017-2016-12-22-Fiorentina-Napoli,serie-a,home,Fiorentina,Napoli,22.12.2016,3,3,2016-2017,44%,56%,15.0,9.0,5.0,8.0,5.0,1.0,5.0,0.0,10.0,17.0,3.0,2.0,4.0,3.0,5.0,2.0,14.0,7.0,5.0,3.0,43%,57%,4.0,5.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,13.0,2.0,0.0,4.0,3.0,3.0,0.0,9.0,4.0,45%,55%,11.0,4.0,5.0,4.0,2.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2016-12-22-Palermo-Pescara,serie-a,home,Palermo,Pescara,22.12.2016,1,1,2016-2017,41%,59%,5.0,11.0,2.0,2.0,2.0,6.0,1.0,3.0,20.0,15.0,1.0,8.0,2.0,4.0,1.0,1.0,14.0,16.0,4.0,5.0,52%,48%,4.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,9.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0,7.0,30%,70%,1.0,7.0,0.0,2.0,1.0,3.0,0.0,2.0,11.0,8.0,1.0,7.0,2.0,2.0,1.0,0.0,7.0,9.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2016-12-22-Sampdoria-Udinese,serie-a,home,Sampdoria,Udinese,22.12.2016,0,0,2016-2017,62%,38%,14.0,11.0,3.0,3.0,5.0,4.0,6.0,4.0,14.0,13.0,6.0,2.0,2.0,4.0,3.0,3.0,11.0,10.0,1.0,1.0,60%,40%,6.0,7.0,0.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,64%,36%,8.0,4.0,3.0,0.0,2.0,1.0,3.0,3.0,8.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,6.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2016-12-22-Torino-Genoa,serie-a,home,Torino,Genoa,22.12.2016,1,0,2016-2017,50%,50%,10.0,15.0,5.0,4.0,2.0,5.0,3.0,6.0,17.0,20.0,5.0,13.0,1.0,1.0,4.0,4.0,19.0,16.0,2.0,4.0,54%,46%,5.0,10.0,2.0,2.0,1.0,4.0,2.0,4.0,6.0,14.0,4.0,9.0,1.0,0.0,2.0,2.0,13.0,6.0,46%,54%,5.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,11.0,6.0,1.0,4.0,0.0,1.0,2.0,2.0,6.0,10.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-07-Empoli-Palermo,serie-a,home,Empoli,Palermo,07.01.2017,1,0,2016-2017,51%,49%,6.0,13.0,2.0,4.0,2.0,2.0,2.0,7.0,19.0,17.0,6.0,2.0,4.0,3.0,4.0,1.0,13.0,17.0,1.0,3.0,56%,44%,4.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,9.0,6.0,0.0,3.0,1.0,0.0,1.0,6.0,4.0,46%,54%,2.0,9.0,1.0,4.0,1.0,0.0,0.0,5.0,14.0,8.0,0.0,2.0,1.0,2.0,4.0,0.0,7.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-07-Napoli-Sampdoria,serie-a,home,Napoli,Sampdoria,07.01.2017,2,1,2016-2017,73%,27%,23.0,9.0,9.0,2.0,12.0,3.0,2.0,4.0,19.0,19.0,9.0,3.0,4.0,3.0,1.0,7.0,15.0,16.0,1.0,2.0,67%,33%,5.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,9.0,2.0,1.0,2.0,2.0,0.0,2.0,7.0,9.0,79%,21%,18.0,4.0,7.0,1.0,10.0,1.0,1.0,2.0,8.0,10.0,7.0,2.0,2.0,1.0,1.0,5.0,8.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-AC Milan-Cagliari,serie-a,home,AC Milan,Cagliari,08.01.2017,1,0,2016-2017,56%,44%,29.0,7.0,4.0,1.0,13.0,3.0,12.0,3.0,15.0,10.0,11.0,3.0,4.0,3.0,1.0,3.0,6.0,12.0,0.0,1.0,51%,49%,12.0,3.0,1.0,1.0,7.0,1.0,4.0,1.0,6.0,6.0,7.0,3.0,3.0,0.0,1.0,1.0,3.0,6.0,62%,38%,17.0,4.0,3.0,0.0,6.0,2.0,8.0,2.0,9.0,4.0,4.0,0.0,1.0,3.0,0.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Chievo-Atalanta,serie-a,home,Chievo,Atalanta,08.01.2017,1,4,2016-2017,48%,52%,7.0,18.0,2.0,7.0,4.0,4.0,1.0,7.0,16.0,26.0,4.0,3.0,5.0,2.0,3.0,1.0,21.0,14.0,1.0,1.0,49%,51%,2.0,12.0,0.0,4.0,2.0,3.0,0.0,5.0,7.0,11.0,1.0,2.0,2.0,1.0,1.0,0.0,9.0,6.0,47%,53%,5.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,9.0,15.0,3.0,1.0,3.0,1.0,2.0,1.0,12.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Genoa-AS Roma,serie-a,home,Genoa,AS Roma,08.01.2017,0,1,2016-2017,47%,53%,10.0,16.0,4.0,3.0,4.0,8.0,2.0,5.0,13.0,18.0,2.0,8.0,5.0,0.0,2.0,4.0,12.0,13.0,2.0,4.0,45%,55%,4.0,9.0,3.0,3.0,0.0,4.0,1.0,2.0,6.0,10.0,1.0,3.0,3.0,0.0,2.0,3.0,7.0,6.0,49%,51%,6.0,7.0,1.0,0.0,4.0,4.0,1.0,3.0,7.0,8.0,1.0,5.0,2.0,0.0,0.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Juventus-Bologna,serie-a,home,Juventus,Bologna,08.01.2017,3,0,2016-2017,54%,46%,12.0,7.0,4.0,2.0,4.0,2.0,4.0,3.0,14.0,13.0,6.0,2.0,2.0,2.0,2.0,1.0,11.0,13.0,1.0,2.0,62%,38%,8.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,10.0,7.0,5.0,0.0,2.0,1.0,2.0,1.0,5.0,10.0,46%,54%,4.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Lazio-Crotone,serie-a,home,Lazio,Crotone,08.01.2017,1,0,2016-2017,68%,32%,22.0,3.0,5.0,1.0,11.0,1.0,6.0,1.0,11.0,17.0,14.0,0.0,3.0,1.0,1.0,4.0,14.0,12.0,2.0,2.0,71%,29%,10.0,2.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,9.0,6.0,0.0,2.0,0.0,1.0,3.0,6.0,6.0,65%,35%,12.0,1.0,2.0,0.0,7.0,1.0,3.0,0.0,7.0,8.0,8.0,0.0,1.0,1.0,0.0,1.0,8.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Sassuolo-Torino,serie-a,home,Sassuolo,Torino,08.01.2017,0,0,2016-2017,43%,57%,7.0,24.0,2.0,1.0,3.0,16.0,2.0,7.0,20.0,19.0,1.0,8.0,2.0,2.0,1.0,2.0,17.0,18.0,2.0,3.0,43%,57%,3.0,17.0,0.0,1.0,2.0,11.0,1.0,5.0,8.0,7.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,7.0,43%,57%,4.0,7.0,2.0,0.0,1.0,5.0,1.0,2.0,12.0,12.0,1.0,5.0,1.0,1.0,0.0,2.0,12.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-08-Udinese-Inter,serie-a,home,Udinese,Inter,08.01.2017,1,2,2016-2017,36%,64%,12.0,9.0,3.0,4.0,7.0,4.0,2.0,1.0,16.0,19.0,3.0,7.0,1.0,4.0,2.0,2.0,19.0,12.0,3.0,2.0,33%,67%,8.0,3.0,3.0,2.0,4.0,0.0,1.0,1.0,12.0,8.0,2.0,4.0,0.0,4.0,1.0,2.0,8.0,8.0,39%,61%,4.0,6.0,0.0,2.0,3.0,4.0,1.0,0.0,4.0,11.0,1.0,3.0,1.0,0.0,1.0,0.0,11.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-14-Crotone-Bologna,serie-a,home,Crotone,Bologna,14.01.2017,0,1,2016-2017,50%,50%,17.0,14.0,6.0,7.0,8.0,5.0,3.0,2.0,15.0,16.0,6.0,5.0,3.0,2.0,6.0,6.0,14.0,14.0,2.0,4.0,49%,51%,10.0,3.0,4.0,2.0,5.0,1.0,1.0,0.0,8.0,8.0,2.0,1.0,2.0,2.0,2.0,4.0,7.0,6.0,51%,49%,7.0,11.0,2.0,5.0,3.0,4.0,2.0,2.0,7.0,8.0,4.0,4.0,1.0,0.0,4.0,2.0,7.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-14-Inter-Chievo,serie-a,home,Inter,Chievo,14.01.2017,3,1,2016-2017,65%,35%,31.0,5.0,14.0,4.0,10.0,1.0,7.0,0.0,18.0,12.0,12.0,2.0,0.0,2.0,3.0,11.0,12.0,16.0,0.0,3.0,68%,32%,16.0,2.0,6.0,1.0,8.0,1.0,2.0,0.0,8.0,4.0,9.0,1.0,0.0,0.0,0.0,6.0,4.0,8.0,62%,38%,15.0,3.0,8.0,3.0,2.0,0.0,5.0,0.0,10.0,8.0,3.0,1.0,0.0,2.0,3.0,5.0,8.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Cagliari-Genoa,serie-a,home,Cagliari,Genoa,15.01.2017,4,1,2016-2017,44%,56%,19.0,12.0,12.0,4.0,5.0,7.0,2.0,1.0,12.0,9.0,3.0,14.0,1.0,0.0,3.0,8.0,8.0,13.0,5.0,2.0,44%,56%,9.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,4.0,4.0,44%,56%,10.0,7.0,8.0,3.0,1.0,4.0,1.0,0.0,8.0,5.0,1.0,9.0,1.0,0.0,3.0,6.0,4.0,9.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Fiorentina-Juventus,serie-a,home,Fiorentina,Juventus,15.01.2017,2,1,2016-2017,48%,52%,17.0,11.0,6.0,4.0,8.0,4.0,3.0,3.0,23.0,23.0,3.0,7.0,1.0,3.0,3.0,4.0,22.0,20.0,3.0,5.0,61%,39%,8.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,14.0,13.0,2.0,3.0,0.0,3.0,1.0,2.0,14.0,11.0,35%,65%,9.0,7.0,3.0,3.0,5.0,3.0,1.0,1.0,9.0,10.0,1.0,4.0,1.0,0.0,2.0,2.0,8.0,9.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Lazio-Atalanta,serie-a,home,Lazio,Atalanta,15.01.2017,2,1,2016-2017,57%,43%,21.0,9.0,5.0,3.0,9.0,3.0,7.0,3.0,18.0,16.0,6.0,3.0,0.0,2.0,2.0,3.0,17.0,18.0,5.0,2.0,57%,43%,9.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,7.0,10.0,3.0,1.0,0.0,0.0,1.0,2.0,10.0,8.0,57%,43%,12.0,5.0,2.0,1.0,5.0,2.0,5.0,2.0,11.0,6.0,3.0,2.0,0.0,2.0,1.0,1.0,7.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Napoli-Pescara,serie-a,home,Napoli,Pescara,15.01.2017,3,1,2016-2017,70%,30%,23.0,8.0,10.0,2.0,8.0,4.0,5.0,2.0,19.0,12.0,6.0,2.0,2.0,5.0,1.0,7.0,10.0,14.0,1.0,3.0,72%,28%,6.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,13.0,8.0,2.0,0.0,2.0,3.0,0.0,1.0,6.0,10.0,68%,32%,17.0,5.0,9.0,2.0,5.0,3.0,3.0,0.0,6.0,4.0,4.0,2.0,0.0,2.0,1.0,6.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Sampdoria-Empoli,serie-a,home,Sampdoria,Empoli,15.01.2017,0,0,2016-2017,54%,46%,16.0,14.0,2.0,2.0,9.0,7.0,5.0,5.0,14.0,9.0,6.0,8.0,3.0,6.0,2.0,2.0,8.0,9.0,3.0,3.0,51%,49%,8.0,7.0,0.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,0.0,5.0,2.0,57%,43%,8.0,7.0,2.0,1.0,6.0,4.0,0.0,2.0,9.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,7.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Sassuolo-Palermo,serie-a,home,Sassuolo,Palermo,15.01.2017,4,1,2016-2017,59%,41%,14.0,14.0,7.0,3.0,3.0,9.0,4.0,2.0,17.0,16.0,8.0,3.0,2.0,5.0,2.0,3.0,14.0,11.0,2.0,2.0,59%,41%,5.0,6.0,3.0,2.0,0.0,4.0,2.0,0.0,8.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,59%,41%,9.0,8.0,4.0,1.0,3.0,5.0,2.0,2.0,9.0,11.0,3.0,1.0,0.0,2.0,1.0,2.0,11.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-15-Udinese-AS Roma,serie-a,home,Udinese,AS Roma,15.01.2017,0,1,2016-2017,47%,53%,10.0,13.0,5.0,4.0,2.0,7.0,3.0,2.0,20.0,15.0,4.0,7.0,0.0,3.0,3.0,5.0,16.0,17.0,2.0,1.0,49%,51%,4.0,8.0,3.0,2.0,1.0,5.0,0.0,1.0,12.0,6.0,3.0,3.0,0.0,1.0,1.0,3.0,7.0,11.0,45%,55%,6.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,8.0,9.0,1.0,4.0,0.0,2.0,2.0,2.0,9.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-16-Torino-AC Milan,serie-a,home,Torino,AC Milan,16.01.2017,2,2,2016-2017,37%,63%,17.0,23.0,7.0,8.0,7.0,9.0,3.0,6.0,13.0,11.0,6.0,6.0,2.0,3.0,6.0,5.0,11.0,11.0,5.0,3.0,30%,70%,9.0,9.0,5.0,2.0,3.0,3.0,1.0,4.0,8.0,6.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,6.0,44%,56%,8.0,14.0,2.0,6.0,4.0,6.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,0.0,4.0,2.0,6.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-21-AC Milan-Napoli,serie-a,home,AC Milan,Napoli,21.01.2017,1,2,2016-2017,57%,43%,13.0,9.0,4.0,5.0,6.0,3.0,3.0,1.0,19.0,19.0,7.0,1.0,4.0,3.0,3.0,3.0,15.0,16.0,4.0,4.0,53%,47%,4.0,5.0,1.0,4.0,2.0,0.0,1.0,1.0,11.0,8.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,10.0,61%,39%,9.0,4.0,3.0,1.0,4.0,3.0,2.0,0.0,8.0,11.0,6.0,1.0,3.0,2.0,1.0,3.0,8.0,6.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-21-Chievo-Fiorentina,serie-a,home,Chievo,Fiorentina,21.01.2017,0,3,2016-2017,47%,53%,17.0,10.0,6.0,6.0,9.0,1.0,2.0,3.0,17.0,19.0,2.0,8.0,2.0,1.0,3.0,6.0,18.0,18.0,3.0,2.0,43%,57%,8.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,11.0,9.0,1.0,5.0,1.0,0.0,1.0,3.0,8.0,13.0,51%,49%,9.0,6.0,3.0,4.0,5.0,0.0,1.0,2.0,6.0,10.0,1.0,3.0,1.0,1.0,2.0,3.0,10.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-AS Roma-Cagliari,serie-a,home,AS Roma,Cagliari,22.01.2017,1,0,2016-2017,57%,43%,18.0,8.0,6.0,0.0,8.0,4.0,4.0,4.0,16.0,11.0,5.0,4.0,3.0,1.0,0.0,5.0,8.0,15.0,1.0,3.0,59%,41%,8.0,2.0,2.0,0.0,3.0,1.0,3.0,1.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,55%,45%,10.0,6.0,4.0,0.0,5.0,3.0,1.0,3.0,9.0,7.0,2.0,4.0,2.0,1.0,0.0,3.0,5.0,8.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Atalanta-Sampdoria,serie-a,home,Atalanta,Sampdoria,22.01.2017,1,0,2016-2017,46%,54%,13.0,13.0,6.0,3.0,4.0,6.0,3.0,4.0,19.0,21.0,5.0,5.0,8.0,0.0,3.0,5.0,13.0,20.0,1.0,3.0,47%,53%,4.0,7.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,11.0,2.0,3.0,6.0,0.0,1.0,1.0,5.0,6.0,45%,55%,9.0,6.0,5.0,2.0,2.0,1.0,2.0,3.0,13.0,10.0,3.0,2.0,2.0,0.0,2.0,4.0,8.0,14.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Bologna-Torino,serie-a,home,Bologna,Torino,22.01.2017,2,0,2016-2017,43%,57%,9.0,9.0,5.0,2.0,4.0,4.0,0.0,3.0,17.0,12.0,2.0,9.0,1.0,6.0,2.0,3.0,11.0,11.0,2.0,2.0,48%,52%,4.0,5.0,3.0,1.0,1.0,2.0,0.0,2.0,5.0,8.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,38%,62%,5.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,12.0,4.0,1.0,3.0,0.0,4.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Empoli-Udinese,serie-a,home,Empoli,Udinese,22.01.2017,1,0,2016-2017,53%,47%,5.0,9.0,1.0,2.0,3.0,3.0,1.0,4.0,19.0,19.0,7.0,3.0,1.0,0.0,2.0,0.0,18.0,17.0,4.0,4.0,55%,45%,2.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,6.0,8.0,3.0,3.0,0.0,0.0,2.0,0.0,8.0,5.0,51%,49%,3.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,13.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Genoa-Crotone,serie-a,home,Genoa,Crotone,22.01.2017,2,2,2016-2017,59%,41%,10.0,14.0,4.0,6.0,1.0,5.0,5.0,3.0,9.0,22.0,7.0,5.0,4.0,1.0,4.0,2.0,18.0,9.0,1.0,2.0,62%,38%,4.0,5.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,12.0,2.0,5.0,3.0,1.0,2.0,0.0,9.0,3.0,56%,44%,6.0,9.0,3.0,4.0,1.0,3.0,2.0,2.0,5.0,10.0,5.0,0.0,1.0,0.0,2.0,2.0,9.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Juventus-Lazio,serie-a,home,Juventus,Lazio,22.01.2017,2,0,2016-2017,58%,42%,7.0,11.0,2.0,2.0,5.0,4.0,0.0,5.0,21.0,12.0,0.0,4.0,1.0,2.0,2.0,0.0,10.0,19.0,0.0,3.0,54%,46%,3.0,5.0,2.0,0.0,1.0,2.0,0.0,3.0,12.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,11.0,62%,38%,4.0,6.0,0.0,2.0,4.0,2.0,0.0,2.0,9.0,6.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Palermo-Inter,serie-a,home,Palermo,Inter,22.01.2017,0,1,2016-2017,40%,60%,6.0,16.0,0.0,6.0,4.0,7.0,2.0,3.0,16.0,24.0,7.0,12.0,1.0,3.0,5.0,0.0,23.0,13.0,7.0,3.0,38%,62%,5.0,9.0,0.0,3.0,3.0,4.0,2.0,2.0,12.0,9.0,4.0,6.0,1.0,3.0,3.0,0.0,8.0,8.0,42%,58%,1.0,7.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,15.0,3.0,6.0,0.0,0.0,2.0,0.0,15.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-22-Pescara-Sassuolo,serie-a,home,Pescara,Sassuolo,22.01.2017,1,3,2016-2017,44%,56%,19.0,16.0,5.0,5.0,10.0,8.0,4.0,3.0,23.0,18.0,5.0,6.0,6.0,0.0,2.0,4.0,12.0,23.0,4.0,5.0,46%,54%,12.0,10.0,2.0,2.0,7.0,5.0,3.0,3.0,12.0,8.0,1.0,4.0,3.0,0.0,1.0,2.0,5.0,11.0,42%,58%,7.0,6.0,3.0,3.0,3.0,3.0,1.0,0.0,11.0,10.0,4.0,2.0,3.0,0.0,1.0,2.0,7.0,12.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-28-Inter-Pescara,serie-a,home,Inter,Pescara,28.01.2017,3,0,2016-2017,60%,40%,17.0,10.0,7.0,4.0,7.0,4.0,3.0,2.0,14.0,13.0,11.0,3.0,0.0,2.0,4.0,4.0,13.0,12.0,1.0,1.0,62%,38%,10.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,7.0,0.0,0.0,1.0,1.0,3.0,6.0,4.0,58%,42%,7.0,5.0,2.0,3.0,4.0,2.0,1.0,0.0,9.0,7.0,4.0,3.0,0.0,1.0,3.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-28-Lazio-Chievo,serie-a,home,Lazio,Chievo,28.01.2017,0,1,2016-2017,61%,39%,28.0,7.0,8.0,2.0,13.0,2.0,7.0,3.0,8.0,16.0,10.0,3.0,1.0,0.0,1.0,8.0,16.0,8.0,2.0,2.0,60%,40%,13.0,2.0,5.0,1.0,4.0,0.0,4.0,1.0,3.0,8.0,7.0,1.0,0.0,0.0,1.0,5.0,7.0,3.0,62%,38%,15.0,5.0,3.0,1.0,9.0,2.0,3.0,2.0,5.0,8.0,3.0,2.0,1.0,0.0,0.0,3.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2016-2017-2017-01-29-Cagliari-Bologna,serie-a,home,Cagliari,Bologna,29.01.2017,1,1,2016-2017,53%,47%,19.0,8.0,6.0,2.0,8.0,0.0,5.0,6.0,21.0,15.0,3.0,2.0,0.0,2.0,1.0,5.0,15.0,18.0,2.0,3.0,53%,47%,10.0,4.0,3.0,1.0,5.0,0.0,2.0,3.0,10.0,7.0,0.0,2.0,0.0,2.0,1.0,3.0,7.0,8.0,53%,47%,9.0,4.0,3.0,1.0,3.0,0.0,3.0,3.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
