match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Pass Success %,opponent Match Pass Success %,1st half Pass Success %,opponent 1st half Pass Success %,2nd half Pass Success %,opponent 2nd half Pass Success %,1st half Red Cards,opponent 1st half Red Cards,Match Total Passes,opponent Match Total Passes,Match Tackles,opponent Match Tackles,1st half Total Passes,opponent 1st half Total Passes,1st half Tackles,opponent 1st half Tackles,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2016-2017-2016-08-27-Chelsea-Burnley,premier-league,home,Chelsea,Burnley,27.08.2016,3,0,2016-2017,61%,39%,22.0,6.0,10.0,0.0,7.0,4.0,5.0,2.0,11.0,7.0,9.0,5.0,1.0,2.0,0.0,7.0,6.0,9.0,2.0,2.0,64%,36%,10.0,1.0,5.0,0.0,2.0,1.0,3.0,0.0,7.0,4.0,5.0,0.0,1.0,1.0,0.0,3.0,3.0,6.0,2.0,0.0,58%,42%,12.0,5.0,5.0,0.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Crystal Palace-Bournemouth,premier-league,home,Crystal Palace,Bournemouth,27.08.2016,1,1,2016-2017,59%,41%,24.0,10.0,5.0,3.0,12.0,4.0,7.0,3.0,12.0,19.0,10.0,4.0,5.0,2.0,2.0,4.0,15.0,10.0,2.0,1.0,39%,61%,4.0,8.0,1.0,2.0,1.0,3.0,2.0,3.0,9.0,11.0,2.0,4.0,1.0,1.0,1.0,1.0,11.0,8.0,2.0,0.0,78%,22%,20.0,2.0,4.0,1.0,11.0,1.0,5.0,0.0,3.0,8.0,8.0,0.0,4.0,1.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Everton-Stoke,premier-league,home,Everton,Stoke,27.08.2016,1,0,2016-2017,55%,45%,21.0,8.0,9.0,1.0,7.0,4.0,5.0,3.0,11.0,17.0,9.0,2.0,3.0,1.0,1.0,8.0,14.0,11.0,2.0,1.0,60%,40%,10.0,4.0,4.0,1.0,2.0,3.0,4.0,0.0,5.0,9.0,5.0,0.0,2.0,0.0,1.0,4.0,7.0,5.0,1.0,0.0,50%,50%,11.0,4.0,5.0,0.0,5.0,1.0,1.0,3.0,6.0,8.0,4.0,2.0,1.0,1.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Hull-Manchester Utd,premier-league,home,Hull,Manchester Utd,27.08.2016,0,1,2016-2017,38%,62%,8.0,29.0,2.0,9.0,4.0,12.0,2.0,8.0,7.0,7.0,1.0,6.0,0.0,1.0,8.0,2.0,9.0,6.0,2.0,3.0,37%,63%,5.0,11.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,1.0,39%,61%,3.0,18.0,0.0,6.0,2.0,8.0,1.0,4.0,4.0,2.0,1.0,5.0,0.0,1.0,5.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Leicester-Swansea,premier-league,home,Leicester,Swansea,27.08.2016,2,1,2016-2017,52%,48%,13.0,9.0,6.0,3.0,5.0,5.0,2.0,1.0,10.0,17.0,4.0,6.0,3.0,1.0,2.0,4.0,14.0,10.0,2.0,2.0,61%,39%,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,9.0,2.0,2.0,1.0,0.0,2.0,1.0,8.0,5.0,1.0,1.0,43%,57%,8.0,6.0,4.0,1.0,3.0,4.0,1.0,1.0,5.0,8.0,2.0,4.0,2.0,1.0,0.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Southampton-Sunderland,premier-league,home,Southampton,Sunderland,27.08.2016,1,1,2016-2017,64%,36%,16.0,5.0,7.0,2.0,5.0,2.0,4.0,1.0,10.0,19.0,5.0,5.0,4.0,2.0,1.0,6.0,15.0,8.0,2.0,2.0,58%,42%,6.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,4.0,10.0,1.0,3.0,2.0,1.0,0.0,2.0,7.0,3.0,1.0,0.0,70%,30%,10.0,3.0,5.0,2.0,2.0,0.0,3.0,1.0,6.0,9.0,4.0,2.0,2.0,1.0,1.0,4.0,8.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Tottenham-Liverpool,premier-league,home,Tottenham,Liverpool,27.08.2016,1,1,2016-2017,49%,51%,11.0,13.0,4.0,3.0,5.0,4.0,2.0,6.0,23.0,12.0,5.0,5.0,2.0,6.0,2.0,3.0,11.0,17.0,3.0,5.0,48%,52%,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,14.0,6.0,2.0,1.0,0.0,3.0,2.0,1.0,6.0,11.0,1.0,2.0,50%,50%,7.0,7.0,3.0,0.0,4.0,3.0,0.0,4.0,9.0,6.0,3.0,4.0,2.0,3.0,0.0,2.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-27-Watford-Arsenal,premier-league,home,Watford,Arsenal,27.08.2016,1,3,2016-2017,45%,55%,14.0,10.0,6.0,7.0,6.0,2.0,2.0,1.0,19.0,18.0,3.0,2.0,1.0,2.0,4.0,5.0,18.0,15.0,6.0,1.0,37%,63%,4.0,7.0,0.0,6.0,3.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,3.0,2.0,0.0,53%,47%,10.0,3.0,6.0,1.0,3.0,2.0,1.0,0.0,14.0,12.0,2.0,1.0,1.0,2.0,1.0,5.0,11.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-28-Manchester City-West Ham,premier-league,home,Manchester City,West Ham,28.08.2016,3,1,2016-2017,67%,33%,22.0,9.0,5.0,2.0,10.0,5.0,7.0,2.0,13.0,10.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,10.0,1.0,3.0,68%,32%,10.0,5.0,2.0,0.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,66%,34%,12.0,4.0,3.0,2.0,6.0,2.0,3.0,0.0,8.0,6.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-08-28-West Brom-Middlesbrough,premier-league,home,West Brom,Middlesbrough,28.08.2016,0,0,2016-2017,41%,59%,13.0,7.0,2.0,2.0,6.0,4.0,5.0,1.0,14.0,13.0,5.0,4.0,1.0,3.0,2.0,2.0,12.0,11.0,1.0,3.0,38%,62%,10.0,1.0,2.0,0.0,5.0,1.0,3.0,0.0,4.0,5.0,4.0,3.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,1.0,44%,56%,3.0,6.0,0.0,2.0,1.0,3.0,2.0,1.0,10.0,8.0,1.0,1.0,1.0,2.0,2.0,0.0,7.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Arsenal-Southampton,premier-league,home,Arsenal,Southampton,10.09.2016,2,1,2016-2017,57%,43%,17.0,11.0,2.0,5.0,7.0,4.0,8.0,2.0,9.0,10.0,6.0,1.0,0.0,2.0,4.0,0.0,10.0,8.0,2.0,5.0,56%,44%,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,58%,42%,12.0,7.0,1.0,4.0,6.0,3.0,5.0,0.0,5.0,4.0,4.0,1.0,0.0,1.0,4.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Bournemouth-West Brom,premier-league,home,Bournemouth,West Brom,10.09.2016,1,0,2016-2017,63%,37%,12.0,12.0,5.0,2.0,5.0,6.0,2.0,4.0,12.0,10.0,10.0,5.0,1.0,1.0,2.0,4.0,9.0,11.0,1.0,3.0,68%,32%,7.0,3.0,2.0,0.0,3.0,3.0,2.0,0.0,5.0,4.0,8.0,2.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,58%,42%,5.0,9.0,3.0,2.0,2.0,3.0,0.0,4.0,7.0,6.0,2.0,3.0,1.0,0.0,2.0,2.0,5.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Burnley-Hull,premier-league,home,Burnley,Hull,10.09.2016,1,1,2016-2017,39%,61%,13.0,11.0,2.0,3.0,6.0,8.0,5.0,0.0,6.0,13.0,5.0,9.0,0.0,3.0,2.0,1.0,13.0,3.0,2.0,0.0,48%,52%,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,5.0,3.0,4.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,30%,70%,10.0,9.0,2.0,2.0,5.0,7.0,3.0,0.0,3.0,8.0,2.0,5.0,0.0,1.0,1.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Liverpool-Leicester,premier-league,home,Liverpool,Leicester,10.09.2016,4,1,2016-2017,63%,37%,17.0,12.0,11.0,3.0,2.0,4.0,4.0,5.0,9.0,6.0,1.0,7.0,3.0,1.0,2.0,7.0,4.0,8.0,1.0,3.0,63%,37%,10.0,5.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,3.0,3.0,1.0,1.0,63%,37%,7.0,7.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,0.0,5.0,3.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Manchester Utd-Manchester City,premier-league,home,Manchester Utd,Manchester City,10.09.2016,1,2,2016-2017,40%,60%,14.0,18.0,3.0,6.0,6.0,8.0,5.0,4.0,13.0,18.0,4.0,4.0,3.0,3.0,4.0,2.0,15.0,10.0,4.0,2.0,35%,65%,6.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,1.0,45%,55%,8.0,12.0,0.0,4.0,5.0,5.0,3.0,3.0,9.0,12.0,3.0,3.0,2.0,2.0,4.0,0.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Middlesbrough-Crystal Palace,premier-league,home,Middlesbrough,Crystal Palace,10.09.2016,1,2,2016-2017,58%,42%,12.0,11.0,4.0,4.0,5.0,3.0,3.0,4.0,10.0,7.0,6.0,6.0,3.0,1.0,2.0,3.0,5.0,9.0,1.0,2.0,54%,46%,4.0,7.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,62%,38%,8.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-Stoke-Tottenham,premier-league,home,Stoke,Tottenham,10.09.2016,0,4,2016-2017,40%,60%,15.0,20.0,2.0,8.0,6.0,4.0,7.0,8.0,17.0,15.0,10.0,8.0,2.0,0.0,4.0,2.0,13.0,18.0,3.0,2.0,40%,60%,6.0,6.0,1.0,2.0,1.0,1.0,4.0,3.0,10.0,8.0,3.0,2.0,1.0,0.0,1.0,1.0,7.0,10.0,2.0,1.0,40%,60%,9.0,14.0,1.0,6.0,5.0,3.0,3.0,5.0,7.0,7.0,7.0,6.0,1.0,0.0,3.0,1.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-10-West Ham-Watford,premier-league,home,West Ham,Watford,10.09.2016,2,4,2016-2017,58%,42%,19.0,13.0,4.0,8.0,11.0,3.0,4.0,2.0,15.0,12.0,4.0,4.0,2.0,1.0,4.0,2.0,10.0,15.0,2.0,2.0,52%,48%,11.0,6.0,3.0,3.0,6.0,2.0,2.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,64%,36%,8.0,7.0,1.0,5.0,5.0,1.0,2.0,1.0,9.0,7.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-11-Swansea-Chelsea,premier-league,home,Swansea,Chelsea,11.09.2016,2,2,2016-2017,45%,55%,6.0,28.0,2.0,7.0,2.0,12.0,2.0,9.0,11.0,17.0,1.0,11.0,0.0,3.0,5.0,0.0,17.0,9.0,3.0,4.0,49%,51%,2.0,14.0,0.0,4.0,1.0,7.0,1.0,3.0,4.0,11.0,1.0,8.0,0.0,2.0,3.0,0.0,11.0,2.0,2.0,1.0,41%,59%,4.0,14.0,2.0,3.0,1.0,5.0,1.0,6.0,7.0,6.0,0.0,3.0,0.0,1.0,2.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-12-Sunderland-Everton,premier-league,home,Sunderland,Everton,12.09.2016,0,3,2016-2017,33%,67%,11.0,20.0,2.0,9.0,1.0,8.0,8.0,3.0,9.0,11.0,5.0,5.0,0.0,1.0,6.0,2.0,11.0,8.0,1.0,1.0,35%,65%,4.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,6.0,8.0,1.0,2.0,0.0,1.0,2.0,0.0,8.0,5.0,1.0,0.0,31%,69%,7.0,14.0,2.0,7.0,0.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-16-Chelsea-Liverpool,premier-league,home,Chelsea,Liverpool,16.09.2016,1,2,2016-2017,53%,47%,12.0,13.0,4.0,5.0,3.0,2.0,5.0,6.0,14.0,10.0,6.0,4.0,6.0,2.0,3.0,3.0,6.0,13.0,1.0,1.0,47%,53%,7.0,8.0,2.0,4.0,2.0,2.0,3.0,2.0,7.0,7.0,5.0,2.0,4.0,0.0,2.0,2.0,3.0,6.0,1.0,0.0,59%,41%,5.0,5.0,2.0,1.0,1.0,0.0,2.0,4.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-17-Everton-Middlesbrough,premier-league,home,Everton,Middlesbrough,17.09.2016,3,1,2016-2017,52%,48%,11.0,7.0,6.0,0.0,4.0,3.0,1.0,4.0,17.0,9.0,6.0,3.0,4.0,3.0,0.0,3.0,5.0,15.0,2.0,1.0,55%,45%,9.0,6.0,5.0,1.0,3.0,3.0,1.0,2.0,8.0,5.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,8.0,2.0,1.0,49%,51%,2.0,1.0,1.0,-1.0,1.0,0.0,0.0,2.0,9.0,4.0,3.0,0.0,2.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2016-09-17-Hull-Arsenal,premier-league,home,Hull,Arsenal,17.09.2016,1,4,2016-2017,39%,61%,6.0,24.0,2.0,9.0,2.0,6.0,2.0,9.0,12.0,11.0,2.0,4.0,3.0,2.0,5.0,1.0,9.0,12.0,0.0,2.0,41%,59%,2.0,14.0,1.0,4.0,1.0,3.0,0.0,7.0,7.0,5.0,2.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,1.0,37%,63%,4.0,10.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,6.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
