match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Throw-in,opponent Match Throw-in,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Throw-in,opponent 1st half Throw-in,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Throw-in,opponent 2nd half Throw-in,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Total Passes,opponent Match Total Passes,2nd half Total Passes,opponent 2nd half Total Passes
ligue-1-2015-2016-2016-01-15-Nice-Angers,ligue-1,home,Nice,Angers,15.01.2016,2,1,2015-2016,62%,38%,12.0,9.0,5.0,4.0,7.0,5.0,0.0,0.0,16.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,9.0,17.0,0.0,0.0,2.0,3.0,61%,39%,2.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,9.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,63%,37%,10.0,4.0,5.0,2.0,5.0,2.0,0.0,0.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-Bastia-Montpellier,ligue-1,home,Bastia,Montpellier,16.01.2016,1,0,2015-2016,47%,53%,2.0,7.0,1.0,1.0,1.0,6.0,0.0,0.0,13.0,24.0,1.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,21.0,11.0,1.0,1.0,3.0,1.0,49%,51%,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,11.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,1.0,45%,55%,1.0,6.0,1.0,1.0,0.0,5.0,0.0,0.0,7.0,13.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-Bordeaux-Lille,ligue-1,home,Bordeaux,Lille,16.01.2016,1,0,2015-2016,56%,44%,13.0,11.0,4.0,7.0,9.0,4.0,0.0,0.0,22.0,17.0,8.0,1.0,0.0,4.0,0.0,0.0,7.0,3.0,17.0,17.0,0.0,0.0,2.0,1.0,57%,43%,7.0,6.0,2.0,3.0,5.0,3.0,0.0,0.0,8.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,55%,45%,6.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,14.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,9.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-GFC Ajaccio-Reims,ligue-1,home,GFC Ajaccio,Reims,16.01.2016,2,2,2015-2016,56%,44%,17.0,11.0,4.0,6.0,13.0,5.0,0.0,0.0,11.0,14.0,4.0,2.0,1.0,3.0,0.0,0.0,4.0,2.0,13.0,9.0,0.0,0.0,2.0,0.0,55%,45%,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,57%,43%,12.0,8.0,2.0,3.0,10.0,5.0,0.0,0.0,7.0,10.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-Guingamp-Nantes,ligue-1,home,Guingamp,Nantes,16.01.2016,2,2,2015-2016,45%,55%,8.0,8.0,4.0,1.0,4.0,7.0,0.0,0.0,19.0,13.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,2.0,10.0,16.0,1.0,0.0,4.0,1.0,49%,51%,3.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,10.0,7.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,41%,59%,5.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,9.0,6.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-Toulouse-Paris SG,ligue-1,home,Toulouse,Paris SG,16.01.2016,0,1,2015-2016,29%,71%,9.0,11.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,0.0,3.0,3.0,9.0,10.0,0.0,0.0,1.0,0.0,29%,71%,6.0,4.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,29%,71%,3.0,7.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-16-Troyes-Rennes,ligue-1,home,Troyes,Rennes,16.01.2016,2,4,2015-2016,49%,51%,12.0,18.0,5.0,14.0,7.0,4.0,0.0,0.0,8.0,6.0,8.0,7.0,1.0,2.0,0.0,0.0,10.0,3.0,7.0,7.0,0.0,0.0,3.0,1.0,43%,57%,6.0,8.0,4.0,7.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,55%,45%,6.0,10.0,1.0,7.0,5.0,3.0,0.0,0.0,5.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-17-Caen-Marseille,ligue-1,home,Caen,Marseille,17.01.2016,1,3,2015-2016,39%,61%,7.0,15.0,3.0,10.0,4.0,5.0,0.0,0.0,13.0,21.0,0.0,4.0,6.0,1.0,0.0,0.0,7.0,2.0,16.0,12.0,0.0,0.0,2.0,1.0,37%,63%,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,8.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,0.0,0.0,2.0,0.0,41%,59%,4.0,13.0,2.0,9.0,2.0,4.0,0.0,0.0,5.0,6.0,0.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-17-Lorient-Monaco,ligue-1,home,Lorient,Monaco,17.01.2016,0,2,2015-2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-17-St Etienne-Lyon,ligue-1,home,St Etienne,Lyon,17.01.2016,1,0,2015-2016,32%,68%,8.0,20.0,3.0,6.0,5.0,14.0,0.0,0.0,15.0,26.0,2.0,8.0,1.0,2.0,0.0,0.0,6.0,2.0,25.0,13.0,0.0,0.0,3.0,1.0,35%,65%,3.0,9.0,1.0,3.0,2.0,6.0,0.0,0.0,6.0,11.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,29%,71%,5.0,11.0,2.0,3.0,3.0,8.0,0.0,0.0,9.0,15.0,1.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,15.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-22-Rennes-GFC Ajaccio,ligue-1,home,Rennes,GFC Ajaccio,22.01.2016,1,0,2015-2016,51%,49%,12.0,8.0,4.0,2.0,8.0,6.0,0.0,0.0,16.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,9.0,16.0,0.0,0.0,3.0,3.0,54%,46%,6.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,9.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,1.0,48%,52%,6.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Guingamp-Bastia,ligue-1,home,Guingamp,Bastia,23.01.2016,1,0,2015-2016,57%,43%,16.0,4.0,3.0,1.0,13.0,3.0,0.0,0.0,22.0,9.0,5.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,17.0,0.0,2.0,1.0,2.0,56%,44%,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,10.0,6.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,58%,42%,13.0,2.0,3.0,0.0,10.0,2.0,0.0,0.0,12.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Lille-Troyes,ligue-1,home,Lille,Troyes,23.01.2016,1,3,2015-2016,54%,46%,24.0,7.0,6.0,4.0,18.0,3.0,0.0,0.0,5.0,17.0,9.0,3.0,6.0,2.0,0.0,0.0,1.0,5.0,11.0,5.0,0.0,0.0,2.0,1.0,51%,49%,10.0,4.0,3.0,1.0,7.0,3.0,0.0,0.0,4.0,9.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,4.0,0.0,0.0,2.0,1.0,57%,43%,14.0,3.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Montpellier-Caen,ligue-1,home,Montpellier,Caen,23.01.2016,1,2,2015-2016,61%,39%,16.0,10.0,2.0,4.0,14.0,6.0,0.0,0.0,16.0,7.0,5.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0,7.0,12.0,0.0,0.0,2.0,1.0,60%,40%,5.0,5.0,1.0,2.0,4.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,62%,38%,11.0,5.0,1.0,2.0,10.0,3.0,0.0,0.0,11.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Nantes-Bordeaux,ligue-1,home,Nantes,Bordeaux,23.01.2016,2,2,2015-2016,40%,60%,8.0,8.0,2.0,5.0,6.0,3.0,0.0,0.0,18.0,24.0,4.0,3.0,7.0,6.0,0.0,0.0,3.0,0.0,17.0,12.0,0.0,0.0,2.0,4.0,35%,65%,5.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,8.0,10.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,45%,55%,3.0,6.0,0.0,5.0,3.0,1.0,0.0,0.0,10.0,14.0,2.0,2.0,5.0,4.0,0.0,0.0,3.0,0.0,9.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Nice-Lorient,ligue-1,home,Nice,Lorient,23.01.2016,2,1,2015-2016,55%,45%,7.0,13.0,2.0,4.0,5.0,9.0,0.0,0.0,16.0,19.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,17.0,15.0,0.0,0.0,1.0,2.0,61%,39%,4.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,11.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,10.0,0.0,0.0,1.0,0.0,49%,51%,3.0,8.0,0.0,2.0,3.0,6.0,0.0,0.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-23-Paris SG-Angers,ligue-1,home,Paris SG,Angers,23.01.2016,5,1,2015-2016,66%,34%,15.0,11.0,9.0,4.0,6.0,7.0,0.0,0.0,9.0,13.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,8.0,9.0,0.0,0.0,0.0,1.0,63%,37%,7.0,5.0,4.0,1.0,3.0,4.0,0.0,0.0,5.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,69%,31%,8.0,6.0,5.0,3.0,3.0,3.0,0.0,0.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-24-Lyon-Marseille,ligue-1,home,Lyon,Marseille,24.01.2016,1,1,2015-2016,61%,39%,10.0,6.0,2.0,4.0,8.0,2.0,0.0,0.0,24.0,18.0,5.0,4.0,0.0,4.0,0.0,0.0,3.0,2.0,7.0,12.0,0.0,0.0,2.0,2.0,66%,34%,6.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,9.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,56%,44%,4.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,15.0,10.0,3.0,2.0,-1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-24-Monaco-Toulouse,ligue-1,home,Monaco,Toulouse,24.01.2016,4,0,2015-2016,51%,49%,15.0,9.0,5.0,3.0,10.0,6.0,0.0,0.0,20.0,21.0,6.0,3.0,1.0,4.0,0.0,0.0,3.0,1.0,21.0,16.0,0.0,0.0,4.0,1.0,52%,48%,10.0,3.0,3.0,1.0,7.0,2.0,0.0,0.0,9.0,10.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,8.0,0.0,0.0,3.0,1.0,50%,50%,5.0,6.0,2.0,2.0,3.0,4.0,0.0,0.0,11.0,11.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-24-Reims-St Etienne,ligue-1,home,Reims,St Etienne,24.01.2016,1,1,2015-2016,49%,51%,12.0,5.0,3.0,1.0,6.0,1.0,3.0,3.0,17.0,18.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,18.0,0.0,0.0,2.0,2.0,41%,59%,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,1.0,0.0,58%,42%,10.0,1.0,2.0,1.0,5.0,-3.0,3.0,3.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-29-Marseille-Lille,ligue-1,home,Marseille,Lille,29.01.2016,1,1,2015-2016,56%,44%,15.0,12.0,4.0,5.0,11.0,7.0,0.0,0.0,21.0,15.0,7.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,12.0,21.0,1.0,0.0,1.0,1.0,56%,44%,8.0,6.0,2.0,2.0,6.0,4.0,0.0,0.0,12.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,56%,44%,7.0,6.0,2.0,3.0,5.0,3.0,0.0,0.0,9.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-Angers-Monaco,ligue-1,home,Angers,Monaco,30.01.2016,3,0,2015-2016,43%,57%,18.0,9.0,8.0,4.0,10.0,5.0,0.0,0.0,13.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0,4.0,5.0,16.0,10.0,0.0,0.0,2.0,3.0,44%,56%,13.0,3.0,6.0,1.0,7.0,2.0,0.0,0.0,6.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,1.0,2.0,42%,58%,5.0,6.0,2.0,3.0,3.0,3.0,0.0,0.0,7.0,11.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-Bastia-Lyon,ligue-1,home,Bastia,Lyon,30.01.2016,1,0,2015-2016,37%,63%,7.0,9.0,3.0,3.0,4.0,6.0,0.0,0.0,20.0,15.0,1.0,6.0,3.0,2.0,0.0,0.0,3.0,2.0,13.0,18.0,1.0,0.0,3.0,2.0,35%,65%,6.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,1.0,39%,61%,1.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,12.0,7.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,7.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-GFC Ajaccio-Montpellier,ligue-1,home,GFC Ajaccio,Montpellier,30.01.2016,0,4,2015-2016,59%,41%,16.0,8.0,3.0,4.0,13.0,4.0,0.0,0.0,14.0,14.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,14.0,10.0,0.0,0.0,3.0,3.0,58%,42%,4.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,7.0,9.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,3.0,3.0,60%,40%,12.0,3.0,1.0,2.0,11.0,1.0,0.0,0.0,7.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-Lorient-Reims,ligue-1,home,Lorient,Reims,30.01.2016,2,0,2015-2016,48%,52%,9.0,12.0,5.0,4.0,4.0,8.0,0.0,0.0,19.0,16.0,7.0,6.0,2.0,5.0,0.0,0.0,4.0,3.0,15.0,14.0,0.0,0.0,3.0,2.0,58%,42%,3.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,13.0,7.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0,0.0,2.0,2.0,37%,63%,6.0,7.0,4.0,2.0,2.0,5.0,0.0,0.0,6.0,9.0,5.0,3.0,2.0,2.0,0.0,0.0,2.0,3.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-Toulouse-Guingamp,ligue-1,home,Toulouse,Guingamp,30.01.2016,1,2,2015-2016,58%,42%,14.0,7.0,6.0,3.0,8.0,4.0,0.0,0.0,17.0,19.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,5.0,17.0,18.0,1.0,0.0,3.0,4.0,59%,41%,3.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,8.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,57%,43%,11.0,3.0,5.0,2.0,6.0,1.0,0.0,0.0,9.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-30-Troyes-Nantes,ligue-1,home,Troyes,Nantes,30.01.2016,0,1,2015-2016,52%,48%,13.0,10.0,5.0,3.0,8.0,7.0,0.0,0.0,18.0,14.0,6.0,4.0,2.0,2.0,0.0,0.0,2.0,5.0,12.0,16.0,0.0,0.0,1.0,3.0,50%,50%,6.0,6.0,1.0,1.0,5.0,5.0,0.0,0.0,8.0,7.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,54%,46%,7.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,10.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-31-Bordeaux-Rennes,ligue-1,home,Bordeaux,Rennes,31.01.2016,4,0,2015-2016,51%,49%,22.0,8.0,7.0,4.0,15.0,4.0,0.0,0.0,14.0,10.0,3.0,5.0,1.0,3.0,0.0,0.0,4.0,3.0,9.0,11.0,0.0,0.0,2.0,1.0,56%,44%,10.0,3.0,3.0,2.0,7.0,1.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,46%,54%,12.0,5.0,4.0,2.0,8.0,3.0,0.0,0.0,6.0,9.0,1.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-31-Caen-Nice,ligue-1,home,Caen,Nice,31.01.2016,2,0,2015-2016,33%,67%,9.0,16.0,5.0,5.0,4.0,11.0,0.0,0.0,14.0,13.0,3.0,15.0,1.0,1.0,0.0,0.0,5.0,3.0,12.0,14.0,0.0,0.0,1.0,2.0,32%,68%,5.0,6.0,3.0,1.0,2.0,5.0,0.0,0.0,5.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,34%,66%,4.0,10.0,2.0,4.0,2.0,6.0,0.0,0.0,9.0,6.0,0.0,11.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-01-31-St Etienne-Paris SG,ligue-1,home,St Etienne,Paris SG,31.01.2016,0,2,2015-2016,39%,61%,13.0,11.0,4.0,6.0,9.0,5.0,0.0,0.0,19.0,23.0,7.0,6.0,1.0,8.0,0.0,0.0,4.0,4.0,23.0,11.0,0.0,0.0,4.0,2.0,36%,64%,6.0,6.0,1.0,4.0,5.0,2.0,0.0,0.0,10.0,10.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,9.0,6.0,0.0,0.0,1.0,2.0,42%,58%,7.0,5.0,3.0,2.0,4.0,3.0,0.0,0.0,9.0,13.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-02-Monaco-Bastia,ligue-1,home,Monaco,Bastia,02.02.2016,2,0,2015-2016,51%,49%,8.0,12.0,4.0,3.0,4.0,9.0,0.0,0.0,11.0,21.0,4.0,1.0,9.0,1.0,0.0,0.0,3.0,2.0,12.0,10.0,0.0,0.0,2.0,1.0,59%,41%,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,43%,57%,5.0,10.0,2.0,2.0,3.0,8.0,0.0,0.0,6.0,14.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-02-Montpellier-Marseille,ligue-1,home,Montpellier,Marseille,02.02.2016,0,1,2015-2016,44%,56%,14.0,4.0,5.0,1.0,9.0,3.0,0.0,0.0,13.0,22.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,5.0,18.0,14.0,0.0,1.0,2.0,3.0,42%,58%,5.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,46%,54%,9.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,8.0,15.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,12.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Guingamp-Troyes,ligue-1,home,Guingamp,Troyes,03.02.2016,4,0,2015-2016,53%,47%,12.0,15.0,5.0,4.0,7.0,11.0,0.0,0.0,13.0,17.0,3.0,8.0,7.0,1.0,0.0,0.0,4.0,1.0,11.0,12.0,0.0,0.0,1.0,3.0,54%,46%,5.0,9.0,1.0,3.0,4.0,6.0,0.0,0.0,8.0,7.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,1.0,3.0,52%,48%,7.0,6.0,4.0,1.0,3.0,5.0,0.0,0.0,5.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
